id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1688917901129,TILT_LEFT,-0.01,-0.05,0.97
1,1688917901154,TILT_LEFT,-0.07,-0.06,0.96
2,1688917901177,TILT_LEFT,-0.07,-0.06,0.96
3,1688917901200,TILT_LEFT,-0.09,-0.07,0.94
4,1688917901225,TILT_LEFT,-0.09,-0.07,0.94
5,1688917901249,TILT_LEFT,-0.07,-0.06,0.97
6,1688917901272,TILT_LEFT,-0.13,-0.03,0.95
7,1688917901297,TILT_LEFT,-0.13,-0.03,0.95
8,1688917901321,TILT_LEFT,-0.03,-0.07,0.96
9,1688917901346,TILT_LEFT,-0.03,-0.07,0.96
10,1688917901366,TILT_LEFT,-0.14,-0.02,0.94
11,1688917901391,TILT_LEFT,-0.06,-0.04,0.96
12,1688917901415,TILT_LEFT,-0.06,-0.04,0.96
13,1688917901438,TILT_LEFT,-0.06,-0.07,0.92
14,1688917901460,TILT_LEFT,-0.06,-0.07,0.92
15,1688917901481,TILT_LEFT,-0.11,-0.07,0.92
16,1688917901506,TILT_LEFT,-0.12,-0.07,0.82
17,1688917901529,TILT_LEFT,-0.12,-0.07,0.82
18,1688917901552,TILT_LEFT,0.03,-0.12,0.97
19,1688917901575,TILT_LEFT,0.03,-0.12,0.97
20,1688917901598,TILT_LEFT,0.03,-0.03,0.96
21,1688917901618,TILT_LEFT,-0.02,-0.01,0.65
22,1688917901641,TILT_LEFT,-0.02,-0.01,0.65
23,1688917901664,TILT_LEFT,-0.02,-0.01,0.65
24,1688917901689,TILT_LEFT,0.26,-0.17,0.98
25,1688917901712,TILT_LEFT,0.1,-0.04,0.36
26,1688917901736,TILT_LEFT,1.06,-0.35,0.99
27,1688917901758,TILT_LEFT,1.06,-0.35,0.99
28,1688917901779,TILT_LEFT,0.49,0.1,0.51
29,1688917901799,TILT_LEFT,0.49,0.1,0.51
30,1688917901824,TILT_LEFT,0.76,-0.33,0.1
31,1688917901848,TILT_LEFT,1.17,-0.57,0.07
32,1688917901872,TILT_LEFT,1.17,-0.57,0.07
33,1688917901897,TILT_LEFT,0.95,-0.32,-0.02
34,1688917901920,TILT_LEFT,0.95,-0.32,-0.02
35,1688917901944,TILT_LEFT,1.15,-0.32,0.28
36,1688917901964,TILT_LEFT,1.15,-0.32,0.28
37,1688917901988,TILT_LEFT,0.99,-0.37,-0.16
38,1688917902013,TILT_LEFT,1.0,-0.41,-0.29
39,1688917902033,TILT_LEFT,1.0,-0.41,-0.29
40,1688917902055,TILT_LEFT,1.14,-0.35,-0.08
41,1688917902078,TILT_LEFT,1.14,-0.35,-0.08
42,1688917902099,TILT_LEFT,0.98,-0.32,-0.12
43,1688917902123,TILT_LEFT,1.07,-0.34,0.09
44,1688917902147,TILT_LEFT,1.07,-0.34,0.09
45,1688917902172,TILT_LEFT,1.23,-0.26,0.33
46,1688917902197,TILT_LEFT,1.34,-0.37,0.55
47,1688917902217,TILT_LEFT,1.34,-0.37,0.55
48,1688917902242,TILT_LEFT,1.11,-0.23,0.38
49,1688917902266,TILT_LEFT,1.11,-0.23,0.38
50,1688917902290,TILT_LEFT,0.71,-0.24,0.3
51,1688917902315,TILT_LEFT,0.0,-0.14,0.29
52,1688917902335,TILT_LEFT,0.0,-0.14,0.29
53,1688917902359,TILT_LEFT,0.0,-0.14,0.29
54,1688917902382,TILT_LEFT,-0.36,0.0,0.91
55,1688917902403,TILT_LEFT,-0.36,0.0,0.91
56,1688917902425,TILT_LEFT,-0.54,-0.0,0.8
57,1688917902449,TILT_LEFT,-0.54,-0.0,0.8
58,1688917902472,TILT_LEFT,-0.36,0.07,0.86
59,1688917902496,TILT_LEFT,-0.36,0.07,0.86
60,1688917902521,TILT_LEFT,-0.27,0.04,1.03
61,1688917902541,TILT_LEFT,-0.26,0.02,0.96
62,1688917902564,TILT_LEFT,-0.26,0.02,0.96
63,1688917902588,TILT_LEFT,-0.29,-0.0,0.87
64,1688917902612,TILT_LEFT,-0.29,-0.0,0.87
65,1688917902633,TILT_LEFT,-0.16,-0.03,1.04
66,1688917902657,TILT_LEFT,-0.27,-0.06,0.89
67,1688917902680,TILT_LEFT,-0.27,-0.06,0.89
68,1688917902705,TILT_LEFT,-0.19,-0.01,0.94
69,1688917902728,TILT_LEFT,-0.19,-0.01,0.94
70,1688917902749,TILT_LEFT,-0.17,-0.01,0.99
71,1688917902773,TILT_LEFT,-0.2,-0.06,0.88
72,1688917902797,TILT_LEFT,-0.2,-0.06,0.88
73,1688917902818,TILT_LEFT,-0.18,-0.05,0.9
74,1688917902842,TILT_LEFT,-0.18,-0.05,0.9
75,1688917902866,TILT_LEFT,-0.13,-0.03,0.99
76,1688917902886,TILT_LEFT,-0.13,-0.04,0.96
77,1688917902907,TILT_LEFT,-0.13,-0.04,0.96
78,1688917902930,TILT_LEFT,-0.15,-0.04,0.93
79,1688917902955,TILT_LEFT,-0.15,-0.04,0.93
80,1688917902980,TILT_LEFT,-0.15,-0.04,0.97
81,1688917903001,TILT_LEFT,-0.16,-0.04,0.95
82,1688917903025,TILT_LEFT,-0.16,-0.04,0.95
83,1688917903047,TILT_LEFT,-0.16,-0.04,0.93
84,1688917903070,TILT_LEFT,-0.16,-0.04,0.93
85,1688917903090,TILT_LEFT,-0.14,-0.01,0.97
86,1688917903115,TILT_LEFT,-0.14,-0.01,0.97
87,1688917903139,TILT_LEFT,-0.12,-0.07,0.97
88,1688917903161,TILT_LEFT,-0.14,-0.08,0.93
89,1688917903183,TILT_LEFT,-0.14,-0.08,0.93
90,1688917903206,TILT_LEFT,-0.13,-0.07,0.96
91,1688917903227,TILT_LEFT,-0.13,-0.02,0.95
92,1688917903249,TILT_LEFT,-0.13,-0.02,0.95
93,1688917903272,TILT_LEFT,-0.1,-0.08,0.95
94,1688917903295,TILT_LEFT,-0.1,-0.08,0.95
95,1688917903319,TILT_LEFT,-0.13,-0.07,0.93
96,1688917903340,TILT_LEFT,-0.13,-0.07,0.93
97,1688917903362,TILT_LEFT,-0.12,-0.05,0.94
98,1688917903383,TILT_LEFT,-0.1,-0.09,0.99
99,1688917903406,TILT_LEFT,-0.1,-0.09,0.99
100,1688917903430,TILT_LEFT,-0.15,-0.06,0.93
101,1688917903452,TILT_LEFT,-0.12,-0.06,0.96
102,1688917903473,TILT_LEFT,-0.12,-0.06,0.96
103,1688917903495,TILT_LEFT,-0.14,-0.04,0.94
104,1688917903520,TILT_LEFT,-0.14,-0.04,0.94
105,1688917903545,TILT_LEFT,-0.11,-0.06,0.97
106,1688917903566,TILT_LEFT,-0.11,-0.06,0.97
107,1688917903590,TILT_LEFT,-0.12,-0.09,0.93
108,1688917903614,TILT_LEFT,-0.14,-0.05,0.94
