id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689160242300,TILT_RIGHT,0.11177482,0.26532036,0.84139055
1,1689160242331,TILT_RIGHT,0.11177482,0.26532036,0.84139055
2,1689160242362,TILT_RIGHT,0.11177482,0.26532036,0.84139055
3,1689160242393,TILT_RIGHT,0.11177482,0.26532036,0.84139055
4,1689160242424,TILT_RIGHT,0.11177482,0.26532036,0.84139055
5,1689160242456,TILT_RIGHT,0.11177482,0.26532036,0.84139055
6,1689160242487,TILT_RIGHT,0.021891521,0.16543648,0.9753008
7,1689160242518,TILT_RIGHT,0.031038398,0.17714448,0.9849965
8,1689160242550,TILT_RIGHT,0.030062728,0.1703758,0.9849965
9,1689160242581,TILT_RIGHT,0.037868064,0.17476629,0.9913383
10,1689160242612,TILT_RIGHT,0.028660208,0.17080265,0.9830452
11,1689160242643,TILT_RIGHT,0.028660208,0.17080265,0.9830452
12,1689160242675,TILT_RIGHT,0.028660208,0.17080265,0.9830452
13,1689160242706,TILT_RIGHT,0.028660208,0.17080265,0.9830452
14,1689160242737,TILT_RIGHT,0.028660208,0.17080265,0.9830452
15,1689160242768,TILT_RIGHT,0.028660208,0.17080265,0.9830452
16,1689160242800,TILT_RIGHT,0.028660208,0.17080265,0.9830452
17,1689160242831,TILT_RIGHT,0.028660208,0.17080265,0.9830452
18,1689160242862,TILT_RIGHT,0.028660208,0.17080265,0.9830452
19,1689160242893,TILT_RIGHT,0.028660208,0.17080265,0.9830452
20,1689160242925,TILT_RIGHT,0.028660208,0.17080265,0.9830452
21,1689160242956,TILT_RIGHT,0.028660208,0.17080265,0.9830452
22,1689160242987,TILT_RIGHT,0.028660208,0.17080265,0.9830452
23,1689160243018,TILT_RIGHT,0.028660208,0.17080265,0.9830452
24,1689160243050,TILT_RIGHT,0.028660208,0.17080265,0.9830452
25,1689160243081,TILT_RIGHT,0.028660208,0.17080265,0.9830452
26,1689160243112,TILT_RIGHT,0.028660208,0.17080265,0.9830452
27,1689160243143,TILT_RIGHT,0.028660208,0.17080265,0.9830452
28,1689160243174,TILT_RIGHT,0.028660208,0.17080265,0.9830452
29,1689160243206,TILT_RIGHT,0.028660208,0.17080265,0.9830452
30,1689160243237,TILT_RIGHT,0.028660208,0.17080265,0.9830452
31,1689160243268,TILT_RIGHT,0.028660208,0.17080265,0.9830452
32,1689160243299,TILT_RIGHT,0.021769563,0.16836348,0.9869478
33,1689160243331,TILT_RIGHT,0.043722063,0.18488884,0.98841137
34,1689160243362,TILT_RIGHT,0.071467586,0.036343586,1.0785385
35,1689160243393,TILT_RIGHT,0.071467586,0.036343586,1.0785385
36,1689160243424,TILT_RIGHT,0.071467586,0.036343586,1.0785385
37,1689160243456,TILT_RIGHT,0.071467586,0.036343586,1.0785385
38,1689160243487,TILT_RIGHT,0.071467586,0.036343586,1.0785385
39,1689160243518,TILT_RIGHT,-0.23806266,0.22922069,0.5296041
40,1689160243549,TILT_RIGHT,-0.42642733,0.15293576,0.8099863
41,1689160243581,TILT_RIGHT,-0.5142373,0.10939662,0.8701117
42,1689160243612,TILT_RIGHT,-0.5142373,0.10939662,0.8701117
43,1689160243643,TILT_RIGHT,-0.5142373,0.10939662,0.8701117
44,1689160243674,TILT_RIGHT,-0.5142373,0.10939662,0.8701117
45,1689160243706,TILT_RIGHT,-0.56027657,0.066040434,0.7213226
46,1689160243737,TILT_RIGHT,-0.8598063,0.06994311,0.5724114
47,1689160243768,TILT_RIGHT,-0.7255911,0.14671588,0.68046653
48,1689160243799,TILT_RIGHT,-0.81303525,0.12604393,0.29361472
49,1689160243831,TILT_RIGHT,-0.81730384,0.1235438,0.28294334
50,1689160243862,TILT_RIGHT,-0.91932195,0.067625895,0.28440684
51,1689160243893,TILT_RIGHT,-0.9188951,0.07128465,0.35124
52,1689160243924,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
53,1689160243956,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
54,1689160243987,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
55,1689160244018,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
56,1689160244049,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
57,1689160244081,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
58,1689160244112,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
59,1689160244143,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
60,1689160244174,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
61,1689160244206,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
62,1689160244237,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
63,1689160244268,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
64,1689160244299,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
65,1689160244331,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
66,1689160244362,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
67,1689160244393,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
68,1689160244424,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
69,1689160244456,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
70,1689160244487,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
71,1689160244518,TILT_RIGHT,-0.8978573,0.02414775,0.40959707
72,1689160244565,TILT_RIGHT,-1.0232915,0.018537667,-0.16397297
73,1689160244596,TILT_RIGHT,-0.7273595,0.07122366,0.6719294
74,1689160244628,TILT_RIGHT,-0.6163774,0.14665489,0.5900954
75,1689160244659,TILT_RIGHT,-0.5956445,0.17440042,0.6119259
76,1689160244690,TILT_RIGHT,-0.43179348,0.15263085,0.98097193
77,1689160244721,TILT_RIGHT,-0.36014298,0.22909874,0.81504756
78,1689160244752,TILT_RIGHT,-0.23605035,0.2930049,0.7380918
79,1689160244784,TILT_RIGHT,-0.18927933,0.25660032,0.92779803
80,1689160244815,TILT_RIGHT,-0.15848486,0.21824445,0.8748072
81,1689160244846,TILT_RIGHT,-0.15848486,0.21824445,0.8748072
82,1689160244877,TILT_RIGHT,-0.15848486,0.21824445,0.8748072
83,1689160244909,TILT_RIGHT,-0.15848486,0.21824445,0.8748072
84,1689160244940,TILT_RIGHT,-0.15848486,0.21824445,0.8748072
85,1689160244971,TILT_RIGHT,-0.15848486,0.21824445,0.8748072
86,1689160245002,TILT_RIGHT,-0.15848486,0.21824445,0.8748072
