id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689085689091,TILT_RIGHT,-0.16,-0.16,1.1
1,1689085689112,TILT_RIGHT,0.07,-0.09,1.14
2,1689085689132,TILT_RIGHT,0.0,-0.1,1.21
3,1689085689152,TILT_RIGHT,0.0,-0.1,1.21
4,1689085689173,TILT_RIGHT,-0.03,-0.1,1.18
5,1689085689194,TILT_RIGHT,-0.03,-0.1,1.18
6,1689085689215,TILT_RIGHT,0.05,-0.03,1.15
7,1689085689236,TILT_RIGHT,-0.05,-0.08,1.13
8,1689085689256,TILT_RIGHT,-0.05,-0.08,1.13
9,1689085689276,TILT_RIGHT,0.01,-0.03,1.02
10,1689085689297,TILT_RIGHT,-0.02,-0.03,1.04
11,1689085689318,TILT_RIGHT,-0.02,-0.03,1.04
12,1689085689338,TILT_RIGHT,-0.06,-0.11,1.07
13,1689085689358,TILT_RIGHT,-0.06,-0.11,1.07
14,1689085689378,TILT_RIGHT,-0.04,-0.02,0.78
15,1689085689398,TILT_RIGHT,-0.39,-0.16,0.8
16,1689085689419,TILT_RIGHT,-0.39,-0.16,0.8
17,1689085689439,TILT_RIGHT,-0.38,-0.09,0.71
18,1689085689459,TILT_RIGHT,-0.38,-0.09,0.71
19,1689085689480,TILT_RIGHT,-0.61,-0.16,0.61
20,1689085689501,TILT_RIGHT,-0.67,-0.14,0.52
21,1689085689521,TILT_RIGHT,-0.67,-0.14,0.52
22,1689085689542,TILT_RIGHT,-0.64,-0.09,0.47
23,1689085689563,TILT_RIGHT,-0.64,-0.09,0.47
24,1689085689583,TILT_RIGHT,-0.74,-0.08,0.12
25,1689085689603,TILT_RIGHT,-0.64,-0.03,0.16
26,1689085689624,TILT_RIGHT,-0.64,-0.03,0.16
27,1689085689645,TILT_RIGHT,-0.85,-0.1,-0.21
28,1689085689665,TILT_RIGHT,-0.85,-0.1,-0.21
29,1689085689685,TILT_RIGHT,-0.87,-0.01,-0.57
30,1689085689705,TILT_RIGHT,-0.87,-0.01,-0.57
31,1689085689725,TILT_RIGHT,-1.03,-0.09,-0.58
32,1689085689745,TILT_RIGHT,-1.03,-0.09,-0.58
33,1689085689765,TILT_RIGHT,-0.84,0.02,-0.66
34,1689085689785,TILT_RIGHT,-0.87,0.01,-0.64
35,1689085689806,TILT_RIGHT,-0.87,0.01,-0.64
36,1689085689826,TILT_RIGHT,-0.79,0.03,-0.61
37,1689085689846,TILT_RIGHT,-0.79,0.03,-0.61
38,1689085689866,TILT_RIGHT,-0.73,0.06,-0.7
39,1689085689887,TILT_RIGHT,-0.84,0.02,-0.66
40,1689085689908,TILT_RIGHT,-0.84,0.02,-0.66
41,1689085689929,TILT_RIGHT,-0.85,0.05,-0.7
42,1689085689949,TILT_RIGHT,-0.97,0.03,-0.75
43,1689085689970,TILT_RIGHT,-0.97,0.03,-0.75
44,1689085689990,TILT_RIGHT,-1.04,0.05,-0.79
45,1689085690010,TILT_RIGHT,-1.04,0.05,-0.79
46,1689085690030,TILT_RIGHT,-1.07,0.05,-0.76
47,1689085690050,TILT_RIGHT,-1.07,0.05,-0.76
48,1689085690071,TILT_RIGHT,-1.16,-0.04,-0.69
49,1689085690091,TILT_RIGHT,-0.93,0.09,-0.57
50,1689085690112,TILT_RIGHT,-0.93,0.09,-0.57
51,1689085690132,TILT_RIGHT,-1.01,0.02,-0.48
52,1689085690153,TILT_RIGHT,-1.09,-0.01,-0.45
53,1689085690174,TILT_RIGHT,-1.09,-0.01,-0.45
54,1689085690195,TILT_RIGHT,-0.99,-0.14,-0.38
55,1689085690215,TILT_RIGHT,-0.99,-0.14,-0.38
56,1689085690235,TILT_RIGHT,-1.01,-0.18,-0.17
57,1689085690255,TILT_RIGHT,-0.98,-0.17,-0.13
58,1689085690275,TILT_RIGHT,-0.98,-0.17,-0.13
59,1689085690296,TILT_RIGHT,-0.69,-0.15,0.22
60,1689085690316,TILT_RIGHT,-0.69,-0.15,0.22
61,1689085690336,TILT_RIGHT,-0.85,-0.28,0.54
62,1689085690356,TILT_RIGHT,-0.85,-0.28,0.54
63,1689085690376,TILT_RIGHT,-0.62,-0.15,0.35
64,1689085690396,TILT_RIGHT,-0.62,-0.15,0.35
65,1689085690416,TILT_RIGHT,-0.43,-0.15,0.83
66,1689085690437,TILT_RIGHT,-0.43,-0.15,0.83
67,1689085690457,TILT_RIGHT,-0.54,-0.14,0.75
68,1689085690477,TILT_RIGHT,-0.29,-0.1,0.71
69,1689085690497,TILT_RIGHT,-0.29,-0.1,0.71
70,1689085690517,TILT_RIGHT,-0.08,-0.01,1.08
71,1689085690537,TILT_RIGHT,-0.08,-0.01,1.08
72,1689085690558,TILT_RIGHT,-0.14,0.02,0.83
73,1689085690578,TILT_RIGHT,-0.14,0.02,0.83
74,1689085690598,TILT_RIGHT,-0.05,-0.01,0.8
75,1689085690618,TILT_RIGHT,-0.05,-0.01,0.8
76,1689085690638,TILT_RIGHT,0.15,0.11,1.01
77,1689085690659,TILT_RIGHT,0.15,0.11,1.01
78,1689085690679,TILT_RIGHT,0.04,0.03,0.89
79,1689085690700,TILT_RIGHT,0.07,-0.0,1.04
80,1689085690721,TILT_RIGHT,0.07,-0.0,1.04
81,1689085690742,TILT_RIGHT,0.09,0.01,1.02
82,1689085690762,TILT_RIGHT,0.08,0.06,1.01
83,1689085690782,TILT_RIGHT,0.08,0.06,1.01
84,1689085690803,TILT_RIGHT,0.09,0.02,0.96
