id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689086061188,NEUTRAL,0.01,0.02,1.01
1,1689086061208,NEUTRAL,0.01,0.02,1.01
2,1689086061228,NEUTRAL,0.05,-0.02,1.02
3,1689086061249,NEUTRAL,0.05,-0.02,1.02
4,1689086061270,NEUTRAL,0.04,0.05,1.02
5,1689086061291,NEUTRAL,-0.02,-0.02,0.97
6,1689086061311,NEUTRAL,-0.02,-0.02,0.97
7,1689086061332,NEUTRAL,0.11,-0.05,0.94
8,1689086061352,NEUTRAL,0.11,-0.05,0.94
9,1689086061372,NEUTRAL,0.03,-0.02,1.03
10,1689086061392,NEUTRAL,0.03,-0.02,1.03
11,1689086061412,NEUTRAL,-0.0,0.03,0.98
12,1689086061432,NEUTRAL,0.05,-0.02,0.98
13,1689086061452,NEUTRAL,0.04,-0.05,1.0
14,1689086061473,NEUTRAL,0.04,-0.05,1.0
15,1689086061493,NEUTRAL,0.04,-0.03,1.0
16,1689086061514,NEUTRAL,0.04,-0.03,1.0
17,1689086061534,NEUTRAL,0.07,-0.06,0.97
18,1689086061555,NEUTRAL,0.07,-0.06,0.97
19,1689086061575,NEUTRAL,0.01,-0.03,0.99
20,1689086061596,NEUTRAL,0.01,-0.03,0.99
21,1689086061616,NEUTRAL,0.09,-0.08,0.97
22,1689086061636,NEUTRAL,0.05,-0.06,0.98
23,1689086061657,NEUTRAL,0.05,-0.06,0.98
24,1689086061677,NEUTRAL,0.01,-0.04,1.0
25,1689086061698,NEUTRAL,0.02,-0.07,0.99
26,1689086061718,NEUTRAL,0.02,-0.07,0.99
27,1689086061739,NEUTRAL,0.06,-0.08,0.98
28,1689086061759,NEUTRAL,0.06,-0.08,0.98
29,1689086061779,NEUTRAL,0.05,-0.06,0.97
30,1689086061799,NEUTRAL,0.02,-0.08,1.0
31,1689086061819,NEUTRAL,0.02,-0.08,1.0
32,1689086061840,NEUTRAL,0.03,-0.06,1.02
33,1689086061860,NEUTRAL,0.03,-0.06,1.02
34,1689086061880,NEUTRAL,0.07,-0.11,1.02
35,1689086061901,NEUTRAL,0.07,-0.11,1.02
36,1689086061921,NEUTRAL,0.05,-0.11,1.0
37,1689086061941,NEUTRAL,0.06,-0.12,0.97
38,1689086061962,NEUTRAL,0.06,-0.12,0.97
39,1689086061982,NEUTRAL,0.05,-0.13,0.95
40,1689086062002,NEUTRAL,0.05,-0.13,0.95
41,1689086062022,NEUTRAL,-0.0,-0.11,0.96
42,1689086062042,NEUTRAL,0.04,-0.14,0.97
43,1689086062062,NEUTRAL,0.04,-0.14,0.97
44,1689086062082,NEUTRAL,0.06,-0.17,0.96
45,1689086062103,NEUTRAL,0.06,-0.17,0.96
46,1689086062124,NEUTRAL,0.07,-0.17,0.99
47,1689086062145,NEUTRAL,0.08,-0.17,0.98
48,1689086062165,NEUTRAL,0.08,-0.17,0.98
49,1689086062186,NEUTRAL,0.04,-0.15,1.01
50,1689086062206,NEUTRAL,0.04,-0.15,1.01
51,1689086062226,NEUTRAL,0.03,-0.16,1.04
