id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689079392856,THROW,0.08,-0.0,0.75
1,1689079392877,THROW,0.12,0.1,0.85
2,1689079392898,THROW,0.24,0.17,1.32
3,1689079392918,THROW,0.24,0.17,1.32
4,1689079392941,THROW,0.46,0.34,1.82
5,1689079392961,THROW,0.46,0.34,1.82
6,1689079392982,THROW,0.31,0.66,1.97
7,1689079393006,THROW,0.12,0.97,2.39
8,1689079393031,THROW,0.12,0.97,2.39
9,1689079393056,THROW,-0.11,1.2,2.14
10,1689079393081,THROW,-0.11,1.2,2.14
11,1689079393106,THROW,-0.41,1.17,1.87
12,1689079393131,THROW,-0.58,1.07,1.44
13,1689079393156,THROW,-0.58,1.07,1.44
14,1689079393181,THROW,-0.49,0.86,0.96
15,1689079393206,THROW,-0.28,0.69,0.64
16,1689079393231,THROW,-0.28,0.69,0.64
17,1689079393256,THROW,-0.27,0.74,0.23
18,1689079393276,THROW,-0.28,1.05,-0.29
19,1689079393298,THROW,-0.28,1.05,-0.29
20,1689079393322,THROW,-0.33,1.58,-0.69
21,1689079393345,THROW,-0.33,1.58,-0.69
22,1689079393368,THROW,-1.17,1.98,-1.32
23,1689079393391,THROW,-1.62,2.08,-1.53
24,1689079393414,THROW,-1.62,2.08,-1.53
25,1689079393438,THROW,-1.13,1.94,-1.29
26,1689079393458,THROW,-1.13,1.94,-1.29
27,1689079393478,THROW,-0.88,2.21,-1.18
28,1689079393502,THROW,-0.88,2.21,-1.18
29,1689079393525,THROW,-0.92,2.63,-1.19
30,1689079393545,THROW,-0.92,2.63,-1.19
31,1689079393565,THROW,-0.93,3.62,-0.97
32,1689079393589,THROW,0.11,4.96,-0.2
33,1689079393609,THROW,0.11,4.96,-0.2
34,1689079393629,THROW,1.56,3.74,0.4
35,1689079393649,THROW,1.56,3.74,0.4
36,1689079393671,THROW,7.36,4.3,3.68
37,1689079393692,THROW,7.36,4.3,3.68
38,1689079393716,THROW,-0.89,2.64,2.01
39,1689079393737,THROW,-0.89,2.64,2.01
40,1689079393758,THROW,-0.5,0.93,3.96
41,1689079393779,THROW,2.75,0.43,1.31
42,1689079393801,THROW,2.75,0.43,1.31
43,1689079393821,THROW,1.23,-0.42,1.12
44,1689079393844,THROW,1.23,-0.42,1.12
45,1689079393867,THROW,0.48,-0.08,0.68
46,1689079393890,THROW,0.48,-0.08,0.68
47,1689079393915,THROW,0.77,-0.03,1.01
48,1689079393935,THROW,0.66,0.13,1.09
49,1689079393956,THROW,0.66,0.13,1.09
50,1689079393981,THROW,0.67,0.03,0.84
51,1689079394006,THROW,0.51,0.01,0.75
52,1689079394031,THROW,0.51,0.01,0.75
53,1689079394056,THROW,0.35,0.14,0.79
54,1689079394081,THROW,0.35,0.14,0.79
55,1689079394106,THROW,0.27,0.12,0.77
56,1689079394131,THROW,0.4,0.16,0.87
57,1689079394156,THROW,0.4,0.16,0.87
58,1689079394181,THROW,0.35,0.09,0.84
59,1689079394206,THROW,0.35,0.09,0.84
60,1689079394231,THROW,0.36,0.09,0.87
61,1689079394256,THROW,0.23,0.05,0.82
62,1689079394281,THROW,0.22,0.12,0.93
63,1689079394306,THROW,0.22,0.12,0.93
64,1689079394331,THROW,0.17,-0.1,0.91
65,1689079394356,THROW,0.22,0.07,0.8
66,1689079394381,THROW,0.22,0.07,0.8
67,1689079394406,THROW,0.14,-0.02,0.98
68,1689079394431,THROW,0.04,0.01,0.75
69,1689079394456,THROW,0.04,0.01,0.75
70,1689079394481,THROW,0.02,-0.0,0.91
71,1689079394506,THROW,0.02,-0.07,0.72
72,1689079394531,THROW,0.02,-0.07,0.72
73,1689079394556,THROW,-0.01,-0.24,0.86
74,1689079394577,THROW,0.14,-0.12,0.87
75,1689079394599,THROW,0.14,-0.12,0.87
76,1689079394619,THROW,0.11,-0.36,0.92
77,1689079394642,THROW,0.11,-0.36,0.92
78,1689079394667,THROW,0.29,-0.16,1.09
79,1689079394692,THROW,0.29,-0.16,1.09
80,1689079394715,THROW,0.11,-0.14,0.92
81,1689079394738,THROW,0.25,-0.14,1.07
82,1689079394761,THROW,0.25,-0.14,1.07
83,1689079394785,THROW,0.16,-0.13,1.04
84,1689079394808,THROW,0.09,-0.12,0.99
85,1689079394830,THROW,0.09,-0.12,0.99
86,1689079394855,THROW,0.07,-0.05,1.0
87,1689079394880,THROW,0.18,-0.14,1.03
88,1689079394901,THROW,0.18,-0.14,1.03
89,1689079394924,THROW,0.13,-0.02,0.93
90,1689079394947,THROW,0.13,-0.02,0.93
91,1689079394970,THROW,0.06,-0.05,1.02
92,1689079394993,THROW,0.06,-0.05,1.02
93,1689079395017,THROW,0.24,-0.23,0.89
94,1689079395041,THROW,0.12,-0.15,0.96
95,1689079395063,THROW,0.12,-0.15,0.96
96,1689079395085,THROW,0.13,-0.17,0.86
