id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689112639141,NEUTRAL,-0.014147166,0.015244792,0.9962167
1,1689112639161,NEUTRAL,-0.013720313,0.011403104,1.0024976
2,1689112639181,NEUTRAL,-0.013720313,0.011403104,1.0024976
3,1689112639201,NEUTRAL,-0.013720313,0.011403104,1.0024976
4,1689112639221,NEUTRAL,-0.013720313,0.011403104,1.0024976
5,1689112639242,NEUTRAL,-0.009329813,0.026891813,0.99963146
6,1689112639262,NEUTRAL,-0.01323248,0.019635292,0.9976802
7,1689112639282,NEUTRAL,-0.01323248,0.019635292,0.9976802
8,1689112639302,NEUTRAL,-0.01323248,0.019635292,0.9976802
9,1689112639322,NEUTRAL,-0.01323248,0.019635292,0.9976802
10,1689112639343,NEUTRAL,-0.011281146,0.018659625,1.001034
11,1689112639363,NEUTRAL,-0.012256813,0.022989146,0.9986558
12,1689112639383,NEUTRAL,-0.012256813,0.022989146,0.9986558
13,1689112639403,NEUTRAL,-0.012256813,0.022989146,0.9986558
14,1689112639423,NEUTRAL,-0.012256813,0.022989146,0.9986558
15,1689112639443,NEUTRAL,-0.011768979,0.014330104,1.0006073
16,1689112639463,NEUTRAL,-0.011768979,0.014330104,1.0006073
17,1689112639483,NEUTRAL,-0.011768979,0.014330104,1.0006073
18,1689112639503,NEUTRAL,-0.011768979,0.014330104,1.0006073
19,1689112639524,NEUTRAL,-0.011768979,0.014330104,1.0006073
20,1689112639544,NEUTRAL,-0.011220166,0.018171793,0.9962167
21,1689112639564,NEUTRAL,-0.011281146,0.014330104,0.9986558
22,1689112639584,NEUTRAL,-0.011281146,0.014330104,0.9986558
23,1689112639605,NEUTRAL,-0.011281146,0.014330104,0.9986558
24,1689112639625,NEUTRAL,-0.011281146,0.014330104,0.9986558
25,1689112639645,NEUTRAL,-0.0102445,0.021586625,0.9967045
26,1689112639666,NEUTRAL,-0.015122834,0.016708292,0.9962167
27,1689112639686,NEUTRAL,-0.015122834,0.016708292,0.9962167
28,1689112639706,NEUTRAL,-0.015122834,0.016708292,0.9962167
29,1689112639726,NEUTRAL,-0.015122834,0.016708292,0.9962167
30,1689112639746,NEUTRAL,-0.015122834,0.016708292,0.9962167
31,1689112639766,NEUTRAL,-0.015122834,0.016708292,0.9962167
32,1689112639786,NEUTRAL,-0.015122834,0.016708292,0.9962167
33,1689112639806,NEUTRAL,-0.015122834,0.016708292,0.9962167
34,1689112639827,NEUTRAL,-0.015122834,0.016708292,0.9962167
35,1689112639847,NEUTRAL,-0.013720313,0.016708292,1.001522
36,1689112639867,NEUTRAL,-0.013720313,0.013842272,0.99963146
37,1689112639887,NEUTRAL,-0.010305479,0.019147458,0.9986558
38,1689112639907,NEUTRAL,-0.010305479,0.019147458,0.9986558
39,1689112639928,NEUTRAL,-0.010305479,0.019147458,0.9986558
40,1689112639948,NEUTRAL,-0.010305479,0.019147458,0.9986558
41,1689112639968,NEUTRAL,-0.011768979,0.017196124,0.9986558
42,1689112639988,NEUTRAL,-0.011768979,0.017196124,0.9986558
43,1689112640009,NEUTRAL,-0.011768979,0.017196124,0.9986558
44,1689112640029,NEUTRAL,-0.011768979,0.017196124,0.9986558
45,1689112640049,NEUTRAL,-0.011768979,0.017196124,0.9986558
46,1689112640069,NEUTRAL,-0.015671646,0.016708292,1.001522
47,1689112640089,NEUTRAL,-0.015671646,0.016708292,1.001522
48,1689112640109,NEUTRAL,-0.015671646,0.016708292,1.001522
49,1689112640129,NEUTRAL,-0.015671646,0.016708292,1.001522
50,1689112640149,NEUTRAL,-0.015671646,0.016708292,1.001522
51,1689112640170,NEUTRAL,-0.011768979,0.017683959,0.998168
52,1689112640190,NEUTRAL,-0.011768979,0.017683959,0.998168
53,1689112640210,NEUTRAL,-0.011768979,0.017683959,0.998168
54,1689112640231,NEUTRAL,-0.011768979,0.017683959,0.998168
55,1689112640252,NEUTRAL,-0.011768979,0.017683959,0.998168
56,1689112640272,NEUTRAL,-0.010793312,0.017683959,0.99963146
57,1689112640292,NEUTRAL,-0.010793312,0.017683959,0.99963146
58,1689112640313,NEUTRAL,-0.010793312,0.017683959,0.99963146
59,1689112640333,NEUTRAL,-0.010793312,0.017683959,0.99963146
60,1689112640354,NEUTRAL,-0.010793312,0.017683959,0.99963146
61,1689112640374,NEUTRAL,-0.011768979,0.018171793,0.998168
62,1689112640394,NEUTRAL,-0.011768979,0.018171793,0.998168
63,1689112640415,NEUTRAL,-0.011768979,0.018171793,0.998168
64,1689112640436,NEUTRAL,-0.011768979,0.018171793,0.998168
65,1689112640456,NEUTRAL,-0.011768979,0.018171793,0.998168
66,1689112640477,NEUTRAL,-0.013720313,0.018171793,0.9985949
67,1689112640497,NEUTRAL,-0.013720313,0.018171793,0.9985949
68,1689112640517,NEUTRAL,-0.013720313,0.018171793,0.9985949
69,1689112640538,NEUTRAL,-0.013720313,0.018171793,0.9985949
70,1689112640558,NEUTRAL,-0.013720313,0.018171793,0.9985949
71,1689112640578,NEUTRAL,-0.01323248,0.018659625,1.0000583
72,1689112640599,NEUTRAL,-0.01323248,0.018659625,1.0000583
73,1689112640619,NEUTRAL,-0.01323248,0.018659625,1.0000583
74,1689112640639,NEUTRAL,-0.01323248,0.018659625,1.0000583
75,1689112640660,NEUTRAL,-0.01323248,0.018659625,1.0000583
76,1689112640680,NEUTRAL,-0.011768979,0.018171793,0.99963146
