id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689076680337,THROW,-0.42,-0.47,-0.36
1,1689076680361,THROW,-0.42,-0.47,-0.36
2,1689076680384,THROW,-0.46,-0.33,-0.53
3,1689076680407,THROW,-0.67,0.02,-0.88
4,1689076680427,THROW,-0.67,0.02,-0.88
5,1689076680452,THROW,-0.61,0.15,-0.64
6,1689076680472,THROW,-0.61,0.15,-0.64
7,1689076680498,THROW,-0.36,0.4,-0.18
8,1689076680522,THROW,-0.42,0.71,0.25
9,1689076680546,THROW,-0.42,0.71,0.25
10,1689076680572,THROW,-0.79,1.06,0.37
11,1689076680593,THROW,-0.99,1.42,0.44
12,1689076680616,THROW,-0.99,1.42,0.44
13,1689076680639,THROW,-1.0,2.1,0.26
14,1689076680660,THROW,-1.0,2.1,0.26
15,1689076680683,THROW,-1.11,2.58,0.44
16,1689076680704,THROW,-1.11,2.58,0.44
17,1689076680726,THROW,-1.01,2.72,0.59
18,1689076680747,THROW,-1.01,2.72,0.59
19,1689076680772,THROW,-0.59,2.68,1.05
20,1689076680794,THROW,-0.59,2.68,1.05
21,1689076680817,THROW,-0.59,2.68,1.05
22,1689076680839,THROW,-0.59,2.68,1.05
23,1689076680860,THROW,2.57,1.62,1.4
24,1689076680883,THROW,2.57,1.62,1.4
25,1689076680908,THROW,3.49,2.94,-0.49
26,1689076680929,THROW,3.49,2.94,-0.49
27,1689076680954,THROW,5.98,-2.48,1.42
28,1689076680975,THROW,5.98,-2.48,1.42
29,1689076681001,THROW,0.97,1.15,1.41
30,1689076681024,THROW,1.62,-0.67,0.73
31,1689076681046,THROW,1.62,-0.67,0.73
32,1689076681069,THROW,1.79,-0.42,-0.75
33,1689076681091,THROW,1.52,-0.48,-0.67
34,1689076681115,THROW,1.52,-0.48,-0.67
35,1689076681138,THROW,1.02,-0.45,-0.19
36,1689076681162,THROW,1.02,-0.45,-0.19
37,1689076681185,THROW,1.18,-0.36,0.01
38,1689076681209,THROW,1.16,-0.61,-0.15
39,1689076681231,THROW,1.16,-0.61,-0.15
40,1689076681255,THROW,0.93,-0.3,0.02
