id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689077562735,NEUTRAL,0.02,-0.33,0.88
1,1689077562755,NEUTRAL,0.02,-0.33,0.88
2,1689077562777,NEUTRAL,-0.08,-0.29,0.92
3,1689077562800,NEUTRAL,-0.08,-0.29,0.92
4,1689077562823,NEUTRAL,0.12,-0.22,0.89
5,1689077562846,NEUTRAL,0.02,-0.19,0.97
6,1689077562871,NEUTRAL,0.02,-0.19,0.97
7,1689077562893,NEUTRAL,0.0,-0.18,0.94
8,1689077562916,NEUTRAL,0.0,-0.18,0.94
9,1689077562939,NEUTRAL,0.04,-0.15,0.95
10,1689077562962,NEUTRAL,0.01,-0.11,1.05
11,1689077562987,NEUTRAL,0.01,-0.11,1.05
12,1689077563009,NEUTRAL,0.02,-0.12,1.06
13,1689077563032,NEUTRAL,0.02,-0.12,1.06
14,1689077563055,NEUTRAL,0.0,-0.16,1.01
15,1689077563077,NEUTRAL,0.0,-0.16,1.01
16,1689077563100,NEUTRAL,0.03,-0.17,0.93
17,1689077563123,NEUTRAL,0.0,-0.19,0.96
18,1689077563148,NEUTRAL,0.0,-0.19,0.96
19,1689077563172,NEUTRAL,0.02,-0.18,0.95
20,1689077563197,NEUTRAL,0.03,-0.2,0.92
21,1689077563220,NEUTRAL,0.03,-0.2,0.92
22,1689077563241,NEUTRAL,0.05,-0.19,0.91
23,1689077563265,NEUTRAL,0.05,-0.19,0.91
24,1689077563288,NEUTRAL,0.03,-0.19,0.94
25,1689077563309,NEUTRAL,0.03,-0.19,0.94
26,1689077563329,NEUTRAL,0.02,-0.17,0.94
27,1689077563354,NEUTRAL,0.05,-0.16,0.96
28,1689077563379,NEUTRAL,0.05,-0.16,0.96
29,1689077563404,NEUTRAL,0.05,-0.15,0.95
30,1689077563427,NEUTRAL,0.06,-0.14,0.96
31,1689077563450,NEUTRAL,0.06,-0.14,0.96
32,1689077563471,NEUTRAL,0.02,-0.18,0.93
33,1689077563495,NEUTRAL,0.02,-0.18,0.93
34,1689077563520,NEUTRAL,0.03,-0.2,0.95
35,1689077563543,NEUTRAL,0.03,-0.17,0.95
36,1689077563564,NEUTRAL,0.03,-0.17,0.95
37,1689077563589,NEUTRAL,0.03,-0.18,0.94
38,1689077563613,NEUTRAL,0.03,-0.18,0.94
39,1689077563637,NEUTRAL,0.05,-0.18,0.95
40,1689077563659,NEUTRAL,0.06,-0.16,0.95
41,1689077563682,NEUTRAL,0.06,-0.16,0.95
42,1689077563707,NEUTRAL,0.06,-0.17,0.94
43,1689077563730,NEUTRAL,0.06,-0.17,0.94
44,1689077563754,NEUTRAL,0.04,-0.16,0.95
45,1689077563776,NEUTRAL,0.04,-0.18,0.95
46,1689077563798,NEUTRAL,0.04,-0.18,0.95
47,1689077563819,NEUTRAL,0.04,-0.16,0.96
48,1689077563840,NEUTRAL,0.04,-0.16,0.96
49,1689077563865,NEUTRAL,0.04,-0.17,0.93
50,1689077563886,NEUTRAL,0.05,-0.16,0.94
51,1689077563907,NEUTRAL,0.05,-0.16,0.94
52,1689077563931,NEUTRAL,0.04,-0.17,0.94
53,1689077563954,NEUTRAL,0.04,-0.17,0.94
54,1689077563976,NEUTRAL,0.05,-0.17,0.94
55,1689077564001,NEUTRAL,0.04,-0.14,0.97
56,1689077564023,NEUTRAL,0.04,-0.14,0.97
57,1689077564046,NEUTRAL,0.08,-0.15,0.95
58,1689077564069,NEUTRAL,0.08,-0.15,0.95
59,1689077564092,NEUTRAL,0.04,-0.15,0.94
60,1689077564114,NEUTRAL,0.04,-0.15,0.94
61,1689077564138,NEUTRAL,0.05,-0.17,0.92
62,1689077564163,NEUTRAL,0.04,-0.15,0.95
63,1689077564187,NEUTRAL,0.04,-0.15,0.95
64,1689077564209,NEUTRAL,0.04,-0.15,0.95
65,1689077564232,NEUTRAL,0.02,-0.16,0.96
66,1689077564256,NEUTRAL,0.05,-0.15,0.93
67,1689077564278,NEUTRAL,0.05,-0.15,0.93
68,1689077564302,NEUTRAL,0.03,-0.17,0.94
69,1689077564325,NEUTRAL,0.03,-0.17,0.94
70,1689077564348,NEUTRAL,0.04,-0.15,0.94
71,1689077564372,NEUTRAL,0.02,-0.16,0.95
72,1689077564396,NEUTRAL,0.03,-0.14,0.92
73,1689077564420,NEUTRAL,0.03,-0.14,0.92
74,1689077564441,NEUTRAL,0.03,-0.13,0.96
75,1689077564464,NEUTRAL,0.03,-0.13,0.96
76,1689077564488,NEUTRAL,0.03,-0.14,0.87
77,1689077564508,NEUTRAL,0.03,-0.14,0.87
78,1689077564534,NEUTRAL,0.05,-0.1,0.96
79,1689077564557,NEUTRAL,0.04,-0.1,0.96
80,1689077564580,NEUTRAL,0.04,-0.1,0.96
81,1689077564602,NEUTRAL,0.0,-0.09,0.96
82,1689077564627,NEUTRAL,0.04,-0.08,0.96
83,1689077564652,NEUTRAL,0.04,-0.08,0.96
84,1689077564673,NEUTRAL,-0.01,-0.1,0.97
85,1689077564697,NEUTRAL,0.01,-0.11,0.97
86,1689077564720,NEUTRAL,0.01,-0.11,0.97
87,1689077564742,NEUTRAL,-0.0,-0.12,0.95
88,1689077564765,NEUTRAL,0.01,-0.12,0.99
89,1689077564785,NEUTRAL,0.01,-0.12,0.99
90,1689077564807,NEUTRAL,0.0,-0.11,0.96
91,1689077564830,NEUTRAL,0.01,-0.11,0.96
92,1689077564852,NEUTRAL,0.01,-0.11,0.96
93,1689077564877,NEUTRAL,0.01,-0.11,0.96
94,1689077564900,NEUTRAL,0.01,-0.11,0.96
95,1689077564923,NEUTRAL,0.02,-0.11,0.94
