id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689076820382,THROW,-0.13,-0.67,0.56
1,1689076820405,THROW,-0.13,-0.67,0.56
2,1689076820429,THROW,0.28,-0.3,0.11
3,1689076820453,THROW,0.46,-0.16,-0.35
4,1689076820475,THROW,0.46,-0.16,-0.35
5,1689076820496,THROW,0.56,-0.21,-0.77
6,1689076820520,THROW,0.56,-0.21,-0.77
7,1689076820544,THROW,0.56,-0.1,-0.93
8,1689076820568,THROW,0.56,-0.1,-0.93
9,1689076820591,THROW,0.51,0.3,-0.47
10,1689076820616,THROW,0.64,0.52,-0.12
11,1689076820640,THROW,0.64,0.52,-0.12
12,1689076820661,THROW,0.97,0.81,-0.53
13,1689076820683,THROW,0.97,0.81,-0.53
14,1689076820707,THROW,0.9,1.1,-0.64
15,1689076820731,THROW,0.83,1.49,-0.97
16,1689076820754,THROW,0.83,1.49,-0.97
17,1689076820776,THROW,1.14,1.96,-1.38
18,1689076820800,THROW,1.14,1.96,-1.38
19,1689076820824,THROW,1.12,2.04,-0.95
20,1689076820847,THROW,0.77,2.72,-0.77
21,1689076820870,THROW,0.77,2.72,-0.77
22,1689076820893,THROW,1.48,4.57,-0.81
23,1689076820915,THROW,1.48,4.57,-0.81
24,1689076820940,THROW,1.84,6.03,0.49
25,1689076820962,THROW,-1.32,5.64,0.11
26,1689076820986,THROW,-1.32,5.64,0.11
27,1689076821008,THROW,-4.36,7.22,0.27
28,1689076821032,THROW,-4.36,7.22,0.27
29,1689076821053,THROW,-8.0,1.94,7.5
30,1689076821077,THROW,1.35,1.68,0.7
31,1689076821101,THROW,1.35,1.68,0.7
32,1689076821125,THROW,-1.98,0.07,0.94
33,1689076821146,THROW,-1.98,0.07,0.94
34,1689076821170,THROW,-2.27,-0.18,-0.16
35,1689076821192,THROW,-1.96,0.01,1.47
36,1689076821216,THROW,-1.96,0.01,1.47
37,1689076821241,THROW,-1.14,0.23,1.01
38,1689076821265,THROW,-1.14,0.23,1.01
39,1689076821288,THROW,-1.64,0.28,0.59
40,1689076821310,THROW,-1.41,-0.01,0.57
