id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689160435177,TILT_RIGHT,-0.010671355,0.26849127,1.1039668
1,1689160435209,TILT_RIGHT,-0.030062728,0.28001633,0.9711542
2,1689160435240,TILT_RIGHT,-0.038355898,0.31605503,0.9095043
3,1689160435271,TILT_RIGHT,-0.08213894,0.33465368,0.8859663
4,1689160435302,TILT_RIGHT,-0.09329812,0.327824,0.87767315
5,1689160435334,TILT_RIGHT,0.08494398,0.31989673,0.8274264
6,1689160435365,TILT_RIGHT,0.06652827,0.35721594,0.85724515
7,1689160435396,TILT_RIGHT,0.25044146,0.31617698,1.2283034
8,1689160435428,TILT_RIGHT,0.2526367,0.22446433,0.81797457
9,1689160435459,TILT_RIGHT,0.0600035,0.2274523,0.9596901
10,1689160435490,TILT_RIGHT,0.10476221,0.2672717,0.96901995
11,1689160435521,TILT_RIGHT,0.20793895,0.22617173,0.9077358
12,1689160435552,TILT_RIGHT,0.25891754,0.12128756,0.9010892
13,1689160435584,TILT_RIGHT,0.079638794,0.2274523,0.9448112
14,1689160435615,TILT_RIGHT,0.1750712,0.26001516,0.9142607
15,1689160435646,TILT_RIGHT,-0.55814236,0.79882705,0.5082004
16,1689160435677,TILT_RIGHT,-0.2876997,0.48301598,1.1962284
17,1689160435709,TILT_RIGHT,-0.011281146,0.12159246,1.1489085
18,1689160435740,TILT_RIGHT,0.066345334,0.35727695,0.98841137
19,1689160435771,TILT_RIGHT,-0.18891345,0.29757833,0.87816095
20,1689160435802,TILT_RIGHT,-0.3055666,0.2250741,1.7880312
21,1689160435834,TILT_RIGHT,-0.27471116,0.20153615,0.99219203
22,1689160435865,TILT_RIGHT,-0.23544057,0.4495994,0.80876666
23,1689160435896,TILT_RIGHT,-0.0024391667,0.52734786,0.72613996
24,1689160435927,TILT_RIGHT,-0.515213,0.40581635,0.5859488
25,1689160435959,TILT_RIGHT,-0.47142997,0.20653644,0.69808954
26,1689160435990,TILT_RIGHT,-0.56460613,0.31416467,0.32684833
27,1689160436021,TILT_RIGHT,-0.6808324,0.2667229,0.1674488
28,1689160436052,TILT_RIGHT,-0.6808324,0.2667229,0.1674488
29,1689160436084,TILT_RIGHT,-0.98078895,0.12701961,0.043600105
30,1689160436115,TILT_RIGHT,-0.98078895,0.12701961,0.043600105
31,1689160436146,TILT_RIGHT,-1.0481099,0.17055872,-0.032440916
32,1689160436177,TILT_RIGHT,-1.0481099,0.17055872,-0.032440916
33,1689160436209,TILT_RIGHT,-0.96633685,0.21611017,-0.06841862
34,1689160436240,TILT_RIGHT,-0.95237267,0.22226907,0.011525063
35,1689160436271,TILT_RIGHT,-1.0727456,0.11787273,-0.10994543
36,1689160436302,TILT_RIGHT,-1.0899417,0.12104365,-0.152204
37,1689160436334,TILT_RIGHT,-0.99078953,0.2008044,-0.11842154
38,1689160436365,TILT_RIGHT,-1.0208522,0.23470882,-0.20629252
39,1689160436396,TILT_RIGHT,-1.0911613,0.10811607,-0.12695862
40,1689160436427,TILT_RIGHT,-1.0081075,0.16318026,-0.08012662
41,1689160436459,TILT_RIGHT,-0.9043211,0.23946518,0.045673396
42,1689160436490,TILT_RIGHT,-0.8623065,0.28763872,0.20123126
43,1689160436521,TILT_RIGHT,-0.91718763,0.22111045,0.1797666
44,1689160436552,TILT_RIGHT,-0.7778503,0.28806558,0.59588844
45,1689160436584,TILT_RIGHT,-0.6964431,0.26660094,0.61576766
46,1689160436615,TILT_RIGHT,-0.5281406,0.403987,0.38441268
47,1689160436646,TILT_RIGHT,-0.4267932,0.42587852,0.46484417
48,1689160436677,TILT_RIGHT,-0.2920902,0.32154313,0.8862102
49,1689160436709,TILT_RIGHT,-0.03195308,0.5069808,0.97877663
50,1689160436740,TILT_RIGHT,-0.027074749,0.44008666,0.9387743
51,1689160436771,TILT_RIGHT,0.0060369377,0.4494165,0.9496286
52,1689160436802,TILT_RIGHT,0.20251182,0.40142587,0.9320055
53,1689160436834,TILT_RIGHT,0.18708408,0.36410663,0.9193829
54,1689160436865,TILT_RIGHT,0.1911087,0.33794656,0.9093213
55,1689160436896,TILT_RIGHT,0.22995245,0.36258212,0.8736486
56,1689160436927,TILT_RIGHT,0.24702659,0.4182561,0.9820695
57,1689160436959,TILT_RIGHT,0.15830192,0.3901447,0.7966318
58,1689160436990,TILT_RIGHT,0.1235438,0.32623854,0.9341399
59,1689160437021,TILT_RIGHT,0.1197021,0.35111806,0.97908145
60,1689160437052,TILT_RIGHT,0.16311927,0.40752378,1.2522682
61,1689160437084,TILT_RIGHT,0.08280971,0.45606318,0.99164325
62,1689160437115,TILT_RIGHT,0.1414107,0.4016088,0.77474034
63,1689160437146,TILT_RIGHT,0.0307335,0.41740242,0.69125986
64,1689160437177,TILT_RIGHT,0.07396773,0.37941238,0.9564582
65,1689160437209,TILT_RIGHT,0.08976133,0.34819105,1.1106136
66,1689160437240,TILT_RIGHT,0.040002335,0.3354464,0.88084406
67,1689160437271,TILT_RIGHT,0.06457694,0.39301074,0.8484031
68,1689160437302,TILT_RIGHT,0.033172667,0.37002158,0.9267005
69,1689160437334,TILT_RIGHT,0.03390442,0.34959355,0.90645534
70,1689160437365,TILT_RIGHT,0.06811373,0.38203448,1.0087174
71,1689160437396,TILT_RIGHT,0.077077664,0.3822174,0.93224955
72,1689160437427,TILT_RIGHT,0.07226031,0.3732535,0.869319
73,1689160437459,TILT_RIGHT,0.053783625,0.37459502,0.9728007
74,1689160437490,TILT_RIGHT,0.038538832,0.37508285,0.9882284
75,1689160437521,TILT_RIGHT,0.040002335,0.40173078,0.8671237
76,1689160437552,TILT_RIGHT,0.04988096,0.40557244,0.85456204
77,1689160437584,TILT_RIGHT,0.03518498,0.395145,0.91505337
78,1689160437615,TILT_RIGHT,0.04317325,0.3889861,0.95237267
79,1689160437646,TILT_RIGHT,0.04317325,0.3889861,0.95237267
80,1689160437677,TILT_RIGHT,0.042502478,0.386425,0.9165779
81,1689160437709,TILT_RIGHT,0.026403978,0.37386328,0.9232856
82,1689160437740,TILT_RIGHT,0.017562,0.37093627,0.92706627
83,1689160437771,TILT_RIGHT,0.012195834,0.37575364,0.9222489
84,1689160437802,TILT_RIGHT,0.023598937,0.38148567,0.90578455
85,1689160437834,TILT_RIGHT,0.018964522,0.3811198,0.9352985
86,1689160437865,TILT_RIGHT,0.009268833,0.36898494,0.92657846
87,1689160437896,TILT_RIGHT,0.009817646,0.36843613,0.9178584
88,1689160437927,TILT_RIGHT,0.021708583,0.38459563,0.95084816
89,1689160437959,TILT_RIGHT,0.0071345624,0.36666775,0.95127505
90,1689160437990,TILT_RIGHT,0.016769271,0.36313096,0.9106629
91,1689160438021,TILT_RIGHT,0.02414775,0.37520483,0.8990769
92,1689160438052,TILT_RIGHT,0.01097625,0.37727812,0.95127505
93,1689160438083,TILT_RIGHT,0.025428312,0.36392367,0.98091084
94,1689160438118,TILT_RIGHT,0.011829958,0.37130213,0.9096263
95,1689160438154,TILT_RIGHT,0.043051295,0.40313327,0.96786135
