id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689112694030,NEUTRAL,-0.07390675,0.53667766,0.8627943
1,1689112694050,NEUTRAL,-0.07390675,0.53667766,0.8627943
2,1689112694070,NEUTRAL,-0.07390675,0.53667766,0.8627943
3,1689112694091,NEUTRAL,-0.07390675,0.53667766,0.8627943
4,1689112694111,NEUTRAL,-0.07390675,0.53667766,0.8627943
5,1689112694131,NEUTRAL,-0.08878566,0.5253965,0.83273154
6,1689112694151,NEUTRAL,-0.08610259,0.5255185,0.8617576
7,1689112694171,NEUTRAL,-0.08610259,0.5255185,0.8617576
8,1689112694192,NEUTRAL,-0.08610259,0.5255185,0.8617576
9,1689112694212,NEUTRAL,-0.08610259,0.5255185,0.8617576
10,1689112694232,NEUTRAL,-0.08055348,0.5293601,0.8414515
11,1689112694252,NEUTRAL,-0.08695629,0.52594537,0.8487081
12,1689112694273,NEUTRAL,-0.08695629,0.52594537,0.8487081
13,1689112694293,NEUTRAL,-0.08695629,0.52594537,0.8487081
14,1689112694313,NEUTRAL,-0.08695629,0.52594537,0.8487081
15,1689112694333,NEUTRAL,-0.08695629,0.52594537,0.8487081
16,1689112694354,NEUTRAL,-0.08695629,0.52594537,0.8487081
17,1689112694374,NEUTRAL,-0.08695629,0.52594537,0.8487081
18,1689112694394,NEUTRAL,-0.08695629,0.52594537,0.8487081
19,1689112694414,NEUTRAL,-0.08695629,0.52594537,0.8487081
20,1689112694434,NEUTRAL,-0.08494398,0.52015233,0.83998805
21,1689112694454,NEUTRAL,-0.082077965,0.5221036,0.85163504
22,1689112694474,NEUTRAL,-0.08018761,0.52405494,0.85212296
23,1689112694495,NEUTRAL,-0.08018761,0.52405494,0.85212296
24,1689112694515,NEUTRAL,-0.08018761,0.52405494,0.85212296
25,1689112694535,NEUTRAL,-0.0898833,0.5186888,0.8452932
26,1689112694555,NEUTRAL,-0.07476046,0.5216158,0.8482812
27,1689112694575,NEUTRAL,-0.07476046,0.5216158,0.8482812
28,1689112694595,NEUTRAL,-0.07476046,0.5216158,0.8482812
29,1689112694615,NEUTRAL,-0.07476046,0.5216158,0.8482812
30,1689112694636,NEUTRAL,-0.088419795,0.5225915,0.85017157
31,1689112694656,NEUTRAL,-0.08835881,0.51966447,0.84096366
32,1689112694676,NEUTRAL,-0.08835881,0.51966447,0.84096366
33,1689112694696,NEUTRAL,-0.08835881,0.51966447,0.84096366
34,1689112694716,NEUTRAL,-0.08835881,0.51966447,0.84096366
35,1689112694737,NEUTRAL,-0.084883004,0.5196035,0.8376099
36,1689112694757,NEUTRAL,-0.085004956,0.52064013,0.8511472
37,1689112694777,NEUTRAL,-0.085004956,0.52064013,0.8511472
38,1689112694797,NEUTRAL,-0.085004956,0.52064013,0.8511472
39,1689112694817,NEUTRAL,-0.085004956,0.52064013,0.8511472
40,1689112694837,NEUTRAL,-0.08640748,0.52064013,0.8434029
41,1689112694857,NEUTRAL,-0.08646846,0.5221036,0.85163504
42,1689112694878,NEUTRAL,-0.08646846,0.5221036,0.85163504
43,1689112694898,NEUTRAL,-0.08646846,0.5221036,0.85163504
44,1689112694918,NEUTRAL,-0.08646846,0.5221036,0.85163504
45,1689112694938,NEUTRAL,-0.08652944,0.5225915,0.85407424
46,1689112694958,NEUTRAL,-0.08354146,0.5225915,0.8506594
47,1689112694978,NEUTRAL,-0.08354146,0.5225915,0.8506594
48,1689112694998,NEUTRAL,-0.08354146,0.5225915,0.8506594
49,1689112695018,NEUTRAL,-0.08354146,0.5225915,0.8506594
50,1689112695039,NEUTRAL,-0.08354146,0.5225915,0.8506594
51,1689112695059,NEUTRAL,-0.083480485,0.52783567,0.8376099
52,1689112695079,NEUTRAL,-0.083480485,0.52783567,0.8376099
53,1689112695099,NEUTRAL,-0.083480485,0.52783567,0.8376099
54,1689112695119,NEUTRAL,-0.083480485,0.52783567,0.8376099
55,1689112695140,NEUTRAL,-0.083480485,0.52783567,0.8376099
56,1689112695160,NEUTRAL,-0.08646846,0.52594537,0.8487081
57,1689112695180,NEUTRAL,-0.08646846,0.52594537,0.8487081
58,1689112695200,NEUTRAL,-0.08646846,0.52594537,0.8487081
59,1689112695220,NEUTRAL,-0.08646846,0.52594537,0.8487081
60,1689112695240,NEUTRAL,-0.08646846,0.52594537,0.8487081
