id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1688917014314,NEUTRAL,0.01,-0.02,0.96
1,1688917014334,NEUTRAL,0.02,-0.02,0.96
2,1688917014356,NEUTRAL,0.02,-0.02,0.97
3,1688917014376,NEUTRAL,0.02,-0.02,0.97
4,1688917014401,NEUTRAL,0.01,-0.02,0.97
5,1688917014423,NEUTRAL,0.01,-0.02,0.97
6,1688917014448,NEUTRAL,0.02,-0.02,0.96
7,1688917014471,NEUTRAL,0.02,-0.02,0.96
8,1688917014495,NEUTRAL,0.02,-0.02,0.96
9,1688917014516,NEUTRAL,0.02,-0.02,0.97
10,1688917014540,NEUTRAL,0.02,-0.02,0.97
11,1688917014563,NEUTRAL,0.02,-0.02,0.97
12,1688917014587,NEUTRAL,0.02,-0.02,0.97
13,1688917014609,NEUTRAL,0.02,-0.02,0.97
14,1688917014632,NEUTRAL,0.02,-0.02,0.96
15,1688917014653,NEUTRAL,0.02,-0.02,0.96
16,1688917014677,NEUTRAL,0.02,-0.02,0.97
17,1688917014699,NEUTRAL,0.02,-0.02,0.96
18,1688917014720,NEUTRAL,0.02,-0.02,0.96
19,1688917014743,NEUTRAL,0.02,-0.02,0.96
20,1688917014766,NEUTRAL,0.02,-0.02,0.96
21,1688917014791,NEUTRAL,0.02,-0.02,0.96
22,1688917014815,NEUTRAL,0.02,-0.02,0.96
23,1688917014835,NEUTRAL,0.02,-0.02,0.96
24,1688917014855,NEUTRAL,0.02,-0.02,0.97
25,1688917014876,NEUTRAL,0.02,-0.02,0.97
26,1688917014901,NEUTRAL,0.02,-0.02,0.96
27,1688917014923,NEUTRAL,0.02,-0.02,0.96
28,1688917014948,NEUTRAL,0.01,-0.02,0.96
29,1688917014968,NEUTRAL,0.01,-0.02,0.96
30,1688917014992,NEUTRAL,0.02,-0.02,0.96
31,1688917015013,NEUTRAL,0.02,-0.02,0.97
32,1688917015037,NEUTRAL,0.02,-0.02,0.97
33,1688917015062,NEUTRAL,0.02,-0.02,0.96
34,1688917015087,NEUTRAL,0.02,-0.02,0.97
35,1688917015110,NEUTRAL,0.02,-0.02,0.97
36,1688917015131,NEUTRAL,0.02,-0.02,0.96
37,1688917015153,NEUTRAL,0.02,-0.02,0.96
38,1688917015174,NEUTRAL,0.02,-0.02,0.97
39,1688917015195,NEUTRAL,0.02,-0.02,0.97
40,1688917015216,NEUTRAL,0.02,-0.02,0.97
41,1688917015239,NEUTRAL,0.01,-0.02,0.97
42,1688917015259,NEUTRAL,0.01,-0.02,0.97
43,1688917015283,NEUTRAL,0.02,-0.02,0.96
44,1688917015306,NEUTRAL,0.02,-0.02,0.96
45,1688917015327,NEUTRAL,0.01,-0.02,0.97
46,1688917015348,NEUTRAL,0.01,-0.02,0.97
47,1688917015372,NEUTRAL,0.02,-0.01,0.96
48,1688917015393,NEUTRAL,0.02,-0.02,0.96
49,1688917015416,NEUTRAL,0.02,-0.02,0.96
50,1688917015439,NEUTRAL,0.02,-0.02,0.96
51,1688917015464,NEUTRAL,0.02,-0.02,0.96
52,1688917015487,NEUTRAL,0.02,-0.02,0.97
53,1688917015509,NEUTRAL,0.02,-0.02,0.96
54,1688917015535,NEUTRAL,0.02,-0.02,0.96
55,1688917015555,NEUTRAL,0.02,-0.02,0.96
56,1688917015580,NEUTRAL,0.01,-0.02,0.97
57,1688917015601,NEUTRAL,0.01,-0.02,0.97
58,1688917015625,NEUTRAL,0.01,-0.02,0.97
59,1688917015649,NEUTRAL,0.02,-0.02,0.96
60,1688917015673,NEUTRAL,0.02,-0.02,0.96
61,1688917015693,NEUTRAL,0.02,-0.02,0.96
