id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689083308104,NEUTRAL,-0.01,-0.1,0.97
1,1689083308125,NEUTRAL,-0.01,-0.1,0.97
2,1689083308146,NEUTRAL,0.01,-0.1,0.95
3,1689083308171,NEUTRAL,0.01,-0.1,0.95
4,1689083308193,NEUTRAL,-0.0,-0.09,0.96
5,1689083308214,NEUTRAL,-0.0,-0.09,0.96
6,1689083308235,NEUTRAL,-0.02,-0.09,0.94
7,1689083308255,NEUTRAL,-0.01,-0.08,0.96
8,1689083308280,NEUTRAL,-0.01,-0.08,0.96
9,1689083308303,NEUTRAL,0.01,-0.06,0.95
10,1689083308326,NEUTRAL,0.01,-0.06,0.95
11,1689083308349,NEUTRAL,0.0,-0.08,0.97
12,1689083308373,NEUTRAL,-0.01,-0.08,0.94
13,1689083308394,NEUTRAL,-0.01,-0.08,0.94
14,1689083308415,NEUTRAL,-0.01,-0.08,0.96
15,1689083308438,NEUTRAL,-0.01,-0.08,0.96
16,1689083308459,NEUTRAL,-0.01,-0.06,0.97
17,1689083308483,NEUTRAL,-0.01,-0.06,0.97
18,1689083308503,NEUTRAL,-0.02,-0.07,0.95
19,1689083308523,NEUTRAL,-0.03,-0.06,0.97
20,1689083308547,NEUTRAL,-0.03,-0.06,0.97
21,1689083308570,NEUTRAL,-0.04,-0.05,0.92
22,1689083308594,NEUTRAL,-0.04,-0.05,0.92
23,1689083308616,NEUTRAL,-0.06,-0.06,0.94
24,1689083308639,NEUTRAL,-0.08,-0.05,0.97
25,1689083308663,NEUTRAL,-0.08,-0.05,0.97
26,1689083308684,NEUTRAL,-0.11,-0.04,1.01
27,1689083308705,NEUTRAL,-0.11,-0.04,1.01
28,1689083308730,NEUTRAL,-0.11,-0.04,0.93
29,1689083308751,NEUTRAL,-0.11,-0.04,0.93
30,1689083308773,NEUTRAL,-0.15,-0.01,0.98
31,1689083308794,NEUTRAL,-0.15,-0.01,0.98
32,1689083308815,NEUTRAL,-0.14,-0.01,0.96
33,1689083308837,NEUTRAL,-0.15,-0.05,0.94
34,1689083308860,NEUTRAL,-0.15,-0.05,0.94
35,1689083308885,NEUTRAL,-0.16,-0.05,0.95
36,1689083308906,NEUTRAL,-0.19,-0.0,0.92
37,1689083308932,NEUTRAL,-0.19,-0.0,0.92
38,1689083308953,NEUTRAL,-0.2,-0.02,0.94
39,1689083308976,NEUTRAL,-0.2,-0.02,0.94
40,1689083309001,NEUTRAL,-0.21,-0.02,0.96
41,1689083309023,NEUTRAL,-0.21,-0.02,0.96
42,1689083309046,NEUTRAL,-0.22,-0.03,0.94
43,1689083309069,NEUTRAL,-0.22,-0.03,0.94
44,1689083309092,NEUTRAL,-0.22,-0.03,0.94
45,1689083309117,NEUTRAL,-0.22,-0.06,0.92
46,1689083309141,NEUTRAL,-0.24,-0.04,0.94
47,1689083309161,NEUTRAL,-0.24,-0.04,0.94
48,1689083309182,NEUTRAL,-0.25,-0.04,0.94
49,1689083309202,NEUTRAL,-0.25,-0.04,0.94
50,1689083309225,NEUTRAL,-0.24,-0.04,0.92
51,1689083309249,NEUTRAL,-0.24,-0.04,0.92
52,1689083309274,NEUTRAL,-0.24,-0.03,0.94
53,1689083309295,NEUTRAL,-0.22,-0.04,0.93
54,1689083309317,NEUTRAL,-0.22,-0.04,0.93
55,1689083309341,NEUTRAL,-0.24,-0.04,0.95
56,1689083309365,NEUTRAL,-0.24,-0.04,0.95
57,1689083309390,NEUTRAL,-0.21,-0.03,0.95
58,1689083309413,NEUTRAL,-0.2,-0.03,0.98
59,1689083309437,NEUTRAL,-0.2,-0.03,0.98
60,1689083309461,NEUTRAL,-0.16,-0.05,0.92
61,1689083309483,NEUTRAL,-0.16,-0.05,0.92
62,1689083309505,NEUTRAL,-0.17,-0.07,0.92
63,1689083309530,NEUTRAL,-0.15,-0.02,0.96
64,1689083309553,NEUTRAL,-0.15,-0.02,0.96
65,1689083309574,NEUTRAL,-0.17,-0.03,0.96
66,1689083309597,NEUTRAL,-0.13,-0.04,0.95
67,1689083309623,NEUTRAL,-0.13,-0.04,0.95
68,1689083309648,NEUTRAL,-0.13,-0.04,0.96
69,1689083309672,NEUTRAL,-0.09,-0.03,0.94
70,1689083309696,NEUTRAL,-0.09,-0.03,0.94
71,1689083309719,NEUTRAL,-0.08,-0.06,0.93
72,1689083309740,NEUTRAL,-0.08,-0.06,0.93
73,1689083309762,NEUTRAL,-0.08,-0.04,0.98
74,1689083309783,NEUTRAL,-0.08,-0.04,0.98
75,1689083309806,NEUTRAL,-0.08,-0.06,0.94
76,1689083309830,NEUTRAL,-0.05,-0.06,0.92
77,1689083309851,NEUTRAL,-0.05,-0.06,0.92
78,1689083309876,NEUTRAL,-0.05,-0.05,0.97
79,1689083309901,NEUTRAL,-0.04,-0.05,0.98
80,1689083309924,NEUTRAL,-0.04,-0.05,0.98
81,1689083309946,NEUTRAL,-0.02,-0.05,0.95
82,1689083309969,NEUTRAL,-0.01,-0.07,0.96
83,1689083309994,NEUTRAL,-0.01,-0.07,0.96
84,1689083310017,NEUTRAL,-0.0,-0.06,0.96
85,1689083310038,NEUTRAL,0.0,-0.06,0.94
86,1689083310062,NEUTRAL,0.0,-0.06,0.94
87,1689083310083,NEUTRAL,0.01,-0.06,0.96
88,1689083310103,NEUTRAL,0.01,-0.06,0.95
89,1689083310123,NEUTRAL,0.01,-0.06,0.95
90,1689083310145,NEUTRAL,-0.01,-0.04,0.97
91,1689083310168,NEUTRAL,-0.01,-0.04,0.97
92,1689083310190,NEUTRAL,0.01,-0.06,0.95
93,1689083310213,NEUTRAL,-0.0,-0.07,0.97
94,1689083310236,NEUTRAL,-0.0,-0.07,0.97
95,1689083310259,NEUTRAL,0.01,-0.07,0.94
96,1689083310280,NEUTRAL,0.02,-0.07,0.95
97,1689083310302,NEUTRAL,0.02,-0.07,0.95
98,1689083310323,NEUTRAL,0.01,-0.04,0.96
99,1689083310349,NEUTRAL,0.01,-0.04,0.96
100,1689083310369,NEUTRAL,-0.0,-0.08,0.97
101,1689083310393,NEUTRAL,0.03,-0.07,0.93
102,1689083310415,NEUTRAL,0.03,-0.07,0.93
103,1689083310435,NEUTRAL,0.02,-0.04,0.97
104,1689083310458,NEUTRAL,0.02,-0.04,0.97
105,1689083310482,NEUTRAL,0.01,-0.1,0.95
106,1689083310506,NEUTRAL,0.01,-0.06,0.93
107,1689083310530,NEUTRAL,-0.02,-0.03,0.9
108,1689083310554,NEUTRAL,-0.02,-0.03,0.9
109,1689083310575,NEUTRAL,0.02,-0.1,0.93
