id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1688918428519,THROW,-0.25,0.48,1.44
1,1688918428544,THROW,-0.1,0.37,1.14
2,1688918428569,THROW,-0.1,0.37,1.14
3,1688918428592,THROW,-0.36,0.41,0.79
4,1688918428615,THROW,-0.14,0.19,0.53
5,1688918428639,THROW,-0.14,0.19,0.53
6,1688918428663,THROW,-0.36,0.13,0.07
7,1688918428687,THROW,-0.36,0.13,0.07
8,1688918428711,THROW,-0.4,0.18,-0.01
9,1688918428735,THROW,-0.18,0.22,-0.32
10,1688918428755,THROW,-0.18,0.22,-0.32
11,1688918428778,THROW,-0.2,0.2,-0.43
12,1688918428802,THROW,-0.2,0.2,-0.43
13,1688918428824,THROW,-0.15,0.2,-0.62
14,1688918428849,THROW,-0.1,0.38,-0.53
15,1688918428873,THROW,-0.1,0.38,-0.53
16,1688918428898,THROW,-0.05,0.63,-0.88
17,1688918428921,THROW,-0.05,0.63,-0.88
18,1688918428944,THROW,-0.08,1.09,-1.49
19,1688918428964,THROW,-0.4,1.42,-2.1
20,1688918428984,THROW,-0.4,1.42,-2.1
21,1688918429006,THROW,-0.3,0.94,-1.87
22,1688918429030,THROW,-0.3,0.94,-1.87
23,1688918429050,THROW,-0.05,0.21,-1.1
24,1688918429075,THROW,-0.09,-0.14,-0.54
25,1688918429098,THROW,-0.09,-0.14,-0.54
26,1688918429123,THROW,-0.28,0.17,-0.48
27,1688918429143,THROW,-0.28,0.17,-0.48
28,1688918429167,THROW,-0.26,0.46,-0.72
29,1688918429190,THROW,-0.28,0.73,-1.13
30,1688918429215,THROW,-0.28,0.73,-1.13
31,1688918429235,THROW,-0.19,0.89,-1.28
32,1688918429258,THROW,-0.19,0.89,-1.28
33,1688918429281,THROW,-0.12,0.87,-1.28
34,1688918429306,THROW,-0.09,1.0,-1.3
35,1688918429329,THROW,-0.09,1.0,-1.3
36,1688918429353,THROW,-0.05,1.04,-1.56
37,1688918429375,THROW,-0.05,1.04,-1.56
38,1688918429398,THROW,-0.04,1.19,-1.52
39,1688918429423,THROW,0.03,1.34,-1.21
40,1688918429446,THROW,0.03,1.34,-1.21
41,1688918429469,THROW,0.06,1.37,-0.96
42,1688918429489,THROW,0.06,1.37,-0.96
43,1688918429512,THROW,0.01,1.25,-0.66
