id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689085191358,TILT_LEFT,-0.03,0.09,1.0
1,1689085191378,TILT_LEFT,0.04,0.1,1.02
2,1689085191399,TILT_LEFT,-0.01,0.08,1.02
3,1689085191420,TILT_LEFT,-0.02,0.07,1.02
4,1689085191440,TILT_LEFT,-0.02,0.07,1.02
5,1689085191461,TILT_LEFT,0.0,0.11,0.97
6,1689085191482,TILT_LEFT,-0.0,0.09,1.06
7,1689085191502,TILT_LEFT,-0.0,0.09,1.06
8,1689085191523,TILT_LEFT,-0.02,0.04,1.02
9,1689085191544,TILT_LEFT,-0.01,0.1,1.0
10,1689085191564,TILT_LEFT,-0.01,0.1,1.0
11,1689085191584,TILT_LEFT,-0.04,0.11,1.0
12,1689085191605,TILT_LEFT,-0.03,0.07,1.05
13,1689085191625,TILT_LEFT,-0.0,0.07,0.98
14,1689085191646,TILT_LEFT,-0.0,0.07,0.98
15,1689085191666,TILT_LEFT,-0.02,0.07,0.99
16,1689085191686,TILT_LEFT,-0.02,0.07,0.99
17,1689085191707,TILT_LEFT,-0.04,0.03,1.03
18,1689085191728,TILT_LEFT,-0.01,0.09,0.96
19,1689085191748,TILT_LEFT,-0.01,0.09,0.96
20,1689085191768,TILT_LEFT,-0.01,0.06,1.03
21,1689085191789,TILT_LEFT,-0.04,0.04,1.0
22,1689085191809,TILT_LEFT,-0.04,0.04,1.0
23,1689085191829,TILT_LEFT,0.03,0.06,1.0
24,1689085191849,TILT_LEFT,-0.01,0.08,0.97
25,1689085191870,TILT_LEFT,-0.01,0.08,0.97
26,1689085191891,TILT_LEFT,-0.01,0.04,0.96
27,1689085191911,TILT_LEFT,-0.01,0.04,0.96
28,1689085191931,TILT_LEFT,0.02,0.07,1.0
29,1689085191952,TILT_LEFT,0.03,0.06,0.98
30,1689085191973,TILT_LEFT,0.14,0.08,1.02
31,1689085191993,TILT_LEFT,0.13,0.09,0.96
32,1689085192013,TILT_LEFT,0.13,0.09,0.96
33,1689085192033,TILT_LEFT,0.17,0.11,0.95
34,1689085192054,TILT_LEFT,0.17,0.11,0.95
35,1689085192074,TILT_LEFT,0.28,0.12,1.0
36,1689085192094,TILT_LEFT,0.24,0.11,0.92
37,1689085192115,TILT_LEFT,0.22,0.1,0.9
38,1689085192136,TILT_LEFT,0.22,0.1,0.9
39,1689085192156,TILT_LEFT,0.32,0.09,0.99
40,1689085192177,TILT_LEFT,0.32,0.1,0.91
41,1689085192198,TILT_LEFT,0.32,0.1,0.91
42,1689085192218,TILT_LEFT,0.32,0.08,0.91
43,1689085192239,TILT_LEFT,0.38,0.06,1.01
44,1689085192259,TILT_LEFT,0.38,0.06,1.01
45,1689085192279,TILT_LEFT,0.45,0.11,0.88
46,1689085192300,TILT_LEFT,0.46,0.11,0.78
47,1689085192320,TILT_LEFT,0.55,0.07,0.9
48,1689085192340,TILT_LEFT,0.55,0.07,0.9
49,1689085192360,TILT_LEFT,0.58,0.07,0.89
50,1689085192380,TILT_LEFT,0.54,0.1,0.7
51,1689085192400,TILT_LEFT,0.54,0.1,0.7
52,1689085192420,TILT_LEFT,0.68,0.13,0.7
53,1689085192441,TILT_LEFT,0.72,0.08,0.77
