id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689079341127,THROW,-0.25,-0.03,1.01
1,1689079341150,THROW,-0.25,-0.03,1.01
2,1689079341173,THROW,-0.2,0.21,1.24
3,1689079341196,THROW,-0.28,0.09,0.99
4,1689079341219,THROW,-0.28,0.09,0.99
5,1689079341239,THROW,-0.3,0.22,1.13
6,1689079341262,THROW,-0.3,0.22,1.13
7,1689079341282,THROW,-0.5,0.36,1.39
8,1689079341304,THROW,-0.5,0.36,1.39
9,1689079341329,THROW,-0.71,0.91,2.06
10,1689079341352,THROW,-0.71,0.91,2.06
11,1689079341374,THROW,-0.75,0.93,2.09
12,1689079341396,THROW,-0.78,0.12,1.63
13,1689079341419,THROW,-0.78,0.12,1.63
14,1689079341441,THROW,-0.53,0.24,1.61
15,1689079341465,THROW,-0.12,0.36,1.86
16,1689079341487,THROW,-0.12,0.36,1.86
17,1689079341511,THROW,0.13,0.64,1.99
18,1689079341533,THROW,0.13,0.64,1.99
19,1689079341557,THROW,0.49,0.86,1.63
20,1689079341580,THROW,0.36,1.1,1.46
21,1689079341604,THROW,0.36,1.1,1.46
22,1689079341628,THROW,0.33,1.5,1.15
23,1689079341650,THROW,0.33,1.5,1.15
24,1689079341673,THROW,0.57,2.23,0.37
25,1689079341695,THROW,0.57,2.23,0.37
26,1689079341719,THROW,1.01,2.61,-0.98
27,1689079341743,THROW,1.22,2.02,-1.1
28,1689079341766,THROW,1.22,2.02,-1.1
29,1689079341789,THROW,1.11,1.88,-1.12
30,1689079341813,THROW,1.33,2.2,-0.86
31,1689079341837,THROW,1.33,2.2,-0.86
32,1689079341859,THROW,1.26,3.1,-0.83
33,1689079341880,THROW,0.63,3.89,-0.67
34,1689079341901,THROW,0.63,3.89,-0.67
35,1689079341923,THROW,0.0,4.28,0.51
36,1689079341944,THROW,0.0,4.28,0.51
37,1689079341969,THROW,-1.31,5.47,0.6
38,1689079341992,THROW,-1.31,5.47,0.6
39,1689079342016,THROW,-1.73,6.86,-1.13
40,1689079342039,THROW,-8.0,3.8,4.1
41,1689079342062,THROW,-8.0,3.8,4.1
42,1689079342085,THROW,0.03,1.9,1.87
43,1689079342108,THROW,0.03,1.9,1.87
44,1689079342132,THROW,-0.95,0.97,3.02
45,1689079342154,THROW,-3.07,-0.36,1.14
46,1689079342179,THROW,-3.07,-0.36,1.14
47,1689079342201,THROW,-1.31,-0.03,1.06
48,1689079342223,THROW,-1.31,-0.03,1.06
49,1689079342247,THROW,-0.22,0.05,0.77
50,1689079342268,THROW,-0.22,0.05,0.77
51,1689079342288,THROW,-0.82,0.2,1.16
52,1689079342314,THROW,-0.78,0.01,1.06
53,1689079342335,THROW,-0.78,0.01,1.06
54,1689079342356,THROW,-0.55,0.01,0.87
55,1689079342381,THROW,-0.47,-0.08,0.82
56,1689079342404,THROW,-0.47,-0.08,0.82
57,1689079342428,THROW,-0.47,0.03,0.86
58,1689079342448,THROW,-0.47,0.03,0.86
59,1689079342473,THROW,-0.44,0.06,0.87
60,1689079342497,THROW,-0.48,0.1,0.81
61,1689079342520,THROW,-0.48,0.1,0.81
62,1689079342544,THROW,-0.65,0.1,0.98
63,1689079342567,THROW,-0.65,0.1,0.98
64,1689079342590,THROW,-0.48,0.24,0.95
65,1689079342613,THROW,-0.37,0.17,0.87
66,1689079342637,THROW,-0.37,0.17,0.87
67,1689079342660,THROW,-0.46,0.09,0.77
68,1689079342684,THROW,-0.46,0.09,0.77
69,1689079342706,THROW,-0.3,0.19,0.69
70,1689079342729,THROW,-0.32,0.12,0.79
71,1689079342754,THROW,-0.32,0.12,0.79
72,1689079342779,THROW,-0.29,-0.03,0.53
73,1689079342804,THROW,-0.29,-0.03,0.53
74,1689079342825,THROW,-0.24,-0.01,0.81
75,1689079342845,THROW,-0.24,-0.01,0.81
76,1689079342869,THROW,-0.17,-0.1,0.67
77,1689079342894,THROW,-0.28,-0.34,0.94
78,1689079342915,THROW,-0.28,-0.34,0.94
79,1689079342941,THROW,-0.25,-0.12,0.87
80,1689079342962,THROW,-0.19,-0.24,0.92
81,1689079342985,THROW,-0.19,-0.24,0.92
82,1689079343008,THROW,0.03,-0.22,0.79
83,1689079343031,THROW,0.03,-0.22,0.79
84,1689079343056,THROW,-0.29,-0.23,1.09
85,1689079343076,THROW,-0.39,-0.47,0.94
86,1689079343098,THROW,-0.39,-0.47,0.94
87,1689079343120,THROW,-0.16,-0.24,0.93
88,1689079343142,THROW,-0.16,-0.24,0.93
89,1689079343162,THROW,-0.25,-0.27,1.09
90,1689079343182,THROW,-0.25,-0.27,1.09
91,1689079343206,THROW,-0.18,-0.26,1.01
92,1689079343231,THROW,-0.18,-0.26,1.01
93,1689079343254,THROW,0.02,-0.05,0.96
94,1689079343275,THROW,-0.07,-0.12,1.05
95,1689079343296,THROW,-0.07,-0.12,1.05
96,1689079343320,THROW,-0.03,-0.19,0.95
97,1689079343345,THROW,-0.03,-0.19,0.95
98,1689079343368,THROW,-0.11,-0.09,1.02
99,1689079343389,THROW,-0.1,-0.06,0.97
