id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689111391268,TILT_LEFT,-0.070613876,0.51557887,0.82840204
1,1689111391288,TILT_LEFT,-0.07451654,0.50399286,0.82840204
2,1689111391309,TILT_LEFT,-0.07451654,0.50399286,0.82840204
3,1689111391329,TILT_LEFT,-0.07451654,0.50399286,0.82840204
4,1689111391349,TILT_LEFT,-0.07451654,0.50399286,0.82840204
5,1689111391369,TILT_LEFT,-0.06457694,0.5133226,0.8599282
6,1689111391389,TILT_LEFT,-0.08268775,0.45819747,0.87834394
7,1689111391409,TILT_LEFT,-0.08268775,0.45819747,0.87834394
8,1689111391430,TILT_LEFT,-0.08268775,0.45819747,0.87834394
9,1689111391450,TILT_LEFT,-0.08268775,0.45819747,0.87834394
10,1689111391470,TILT_LEFT,-0.08622454,0.4681371,0.8337681
11,1689111391491,TILT_LEFT,-0.077260606,0.4557583,0.8730997
12,1689111391511,TILT_LEFT,-0.077260606,0.4557583,0.8730997
13,1689111391531,TILT_LEFT,-0.077260606,0.4557583,0.8730997
14,1689111391551,TILT_LEFT,-0.077260606,0.4557583,0.8730997
15,1689111391571,TILT_LEFT,-0.077260606,0.4557583,0.8730997
16,1689111391591,TILT_LEFT,-0.005366167,0.41941473,0.8077301
17,1689111391612,TILT_LEFT,-0.005366167,0.41941473,0.8077301
18,1689111391632,TILT_LEFT,-0.005366167,0.41941473,0.8077301
19,1689111391652,TILT_LEFT,-0.005366167,0.41941473,0.8077301
20,1689111391672,TILT_LEFT,-0.005366167,0.41941473,0.8077301
21,1689111391692,TILT_LEFT,0.31032297,0.4941142,0.7701669
22,1689111391712,TILT_LEFT,0.31032297,0.4941142,0.7701669
23,1689111391732,TILT_LEFT,0.31032297,0.4941142,0.7701669
24,1689111391753,TILT_LEFT,0.31032297,0.4941142,0.7701669
25,1689111391773,TILT_LEFT,0.31032297,0.4941142,0.7701669
26,1689111391793,TILT_LEFT,0.3731315,0.4334399,0.68400335
27,1689111391813,TILT_LEFT,0.3731315,0.4334399,0.68400335
28,1689111391833,TILT_LEFT,0.3731315,0.4334399,0.68400335
29,1689111391853,TILT_LEFT,0.3731315,0.4334399,0.68400335
30,1689111391874,TILT_LEFT,0.3731315,0.4334399,0.68400335
31,1689111391894,TILT_LEFT,0.44014767,0.38154665,0.8501106
32,1689111391914,TILT_LEFT,0.44014767,0.38154665,0.8501106
33,1689111391934,TILT_LEFT,0.44014767,0.38154665,0.8501106
34,1689111391954,TILT_LEFT,0.44014767,0.38154665,0.8501106
35,1689111391974,TILT_LEFT,0.44014767,0.38154665,0.8501106
36,1689111391994,TILT_LEFT,0.44892865,0.4100849,0.84474444
37,1689111392015,TILT_LEFT,0.4551485,0.40727988,0.8651115
38,1689111392035,TILT_LEFT,0.4551485,0.40727988,0.8651115
39,1689111392055,TILT_LEFT,0.4551485,0.40727988,0.8651115
40,1689111392075,TILT_LEFT,0.4551485,0.40727988,0.8651115
41,1689111392095,TILT_LEFT,0.43362287,0.43191543,0.86541635
42,1689111392116,TILT_LEFT,0.40404797,0.45539245,1.0579276
43,1689111392136,TILT_LEFT,0.40404797,0.45539245,1.0579276
44,1689111392156,TILT_LEFT,0.40404797,0.45539245,1.0579276
45,1689111392176,TILT_LEFT,0.40404797,0.45539245,1.0579276
46,1689111392196,TILT_LEFT,0.20025559,0.37636343,0.9252369
47,1689111392216,TILT_LEFT,0.20025559,0.37636343,0.9252369
48,1689111392237,TILT_LEFT,0.20025559,0.37636343,0.9252369
49,1689111392257,TILT_LEFT,0.20025559,0.37636343,0.9252369
50,1689111392277,TILT_LEFT,0.20025559,0.37636343,0.9252369
51,1689111392297,TILT_LEFT,0.043356188,0.31416467,0.84071976
52,1689111392317,TILT_LEFT,0.016464375,0.4378914,0.8199259
53,1689111392337,TILT_LEFT,0.016464375,0.4378914,0.8199259
54,1689111392358,TILT_LEFT,0.016464375,0.4378914,0.8199259
55,1689111392378,TILT_LEFT,0.016464375,0.4378914,0.8199259
56,1689111392398,TILT_LEFT,-0.028111396,0.43203738,0.84193933
57,1689111392420,TILT_LEFT,-0.024025792,0.43386677,0.92913955
58,1689111392440,TILT_LEFT,-0.024025792,0.43386677,0.92913955
59,1689111392460,TILT_LEFT,-0.024025792,0.43386677,0.92913955
60,1689111392481,TILT_LEFT,-0.024025792,0.43386677,0.92913955
61,1689111392501,TILT_LEFT,-0.023111105,0.44746515,0.9349326
62,1689111392521,TILT_LEFT,-0.023111105,0.44746515,0.9349326
63,1689111392541,TILT_LEFT,-0.023111105,0.44746515,0.9349326
64,1689111392561,TILT_LEFT,-0.023111105,0.44746515,0.9349326
65,1689111392581,TILT_LEFT,-0.023111105,0.44746515,0.9349326
66,1689111392601,TILT_LEFT,-0.062076796,0.4308788,0.92505395
67,1689111392621,TILT_LEFT,-0.12836114,0.41782925,0.8612698
68,1689111392642,TILT_LEFT,-0.11799469,0.4166097,0.904443
69,1689111392662,TILT_LEFT,-0.11799469,0.4166097,0.904443
70,1689111392682,TILT_LEFT,-0.11799469,0.4166097,0.904443
71,1689111392702,TILT_LEFT,-0.122934,0.4668565,0.7837042
