id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689085441917,TILT_LEFT,0.04,0.11,1.0
1,1689085441938,TILT_LEFT,0.14,0.01,0.96
2,1689085441959,TILT_LEFT,0.06,0.07,1.0
3,1689085441980,TILT_LEFT,0.06,0.07,1.0
4,1689085442001,TILT_LEFT,0.08,0.08,1.07
5,1689085442022,TILT_LEFT,0.06,0.03,1.14
6,1689085442043,TILT_LEFT,0.06,0.03,1.14
7,1689085442064,TILT_LEFT,0.13,0.1,0.95
8,1689085442085,TILT_LEFT,0.13,0.02,0.99
9,1689085442106,TILT_LEFT,0.09,0.08,0.96
10,1689085442126,TILT_LEFT,0.09,0.08,0.96
11,1689085442146,TILT_LEFT,0.09,0.08,0.97
12,1689085442166,TILT_LEFT,0.02,0.06,1.07
13,1689085442186,TILT_LEFT,0.02,0.06,1.07
14,1689085442206,TILT_LEFT,0.07,0.07,0.97
15,1689085442227,TILT_LEFT,0.07,0.07,0.97
16,1689085442248,TILT_LEFT,0.03,0.06,0.88
17,1689085442269,TILT_LEFT,-0.02,0.06,1.15
18,1689085442289,TILT_LEFT,-0.02,0.06,1.15
19,1689085442310,TILT_LEFT,0.02,0.03,0.71
20,1689085442330,TILT_LEFT,-0.2,0.13,0.71
21,1689085442350,TILT_LEFT,-0.28,-0.01,1.16
22,1689085442371,TILT_LEFT,-0.28,-0.01,1.16
23,1689085442391,TILT_LEFT,-0.37,0.06,0.54
24,1689085442411,TILT_LEFT,-0.62,0.16,0.51
25,1689085442431,TILT_LEFT,-0.62,0.16,0.51
26,1689085442452,TILT_LEFT,-0.82,0.09,0.94
27,1689085442472,TILT_LEFT,-0.81,0.14,0.73
28,1689085442492,TILT_LEFT,-0.81,0.14,0.73
29,1689085442512,TILT_LEFT,-0.97,0.1,0.29
30,1689085442532,TILT_LEFT,-0.97,0.01,0.62
31,1689085442553,TILT_LEFT,-1.02,0.04,0.42
32,1689085442574,TILT_LEFT,-1.02,0.04,0.42
33,1689085442594,TILT_LEFT,-1.03,0.06,0.05
34,1689085442615,TILT_LEFT,-1.05,0.01,-0.06
35,1689085442635,TILT_LEFT,-1.05,0.01,-0.06
36,1689085442655,TILT_LEFT,-1.03,0.01,0.06
37,1689085442675,TILT_LEFT,-1.11,0.01,-0.05
38,1689085442695,TILT_LEFT,-1.11,0.01,-0.05
39,1689085442716,TILT_LEFT,-1.04,-0.02,-0.16
40,1689085442736,TILT_LEFT,-1.04,-0.02,-0.16
41,1689085442757,TILT_LEFT,-0.98,-0.04,-0.19
42,1689085442777,TILT_LEFT,-1.03,0.01,-0.19
43,1689085442798,TILT_LEFT,-1.03,0.01,-0.19
44,1689085442819,TILT_LEFT,-1.03,-0.03,-0.29
45,1689085442839,TILT_LEFT,-1.03,-0.03,-0.29
46,1689085442859,TILT_LEFT,-0.98,0.02,-0.21
47,1689085442879,TILT_LEFT,-0.98,0.02,-0.21
48,1689085442899,TILT_LEFT,-0.86,0.0,-0.36
49,1689085442920,TILT_LEFT,-0.93,0.01,-0.33
50,1689085442940,TILT_LEFT,-0.93,0.01,-0.33
51,1689085442960,TILT_LEFT,-0.96,0.02,-0.42
52,1689085442981,TILT_LEFT,-0.96,0.02,-0.42
53,1689085443002,TILT_LEFT,-0.93,-0.06,-0.33
54,1689085443022,TILT_LEFT,-1.0,-0.0,-0.28
55,1689085443042,TILT_LEFT,-1.0,-0.0,-0.28
56,1689085443063,TILT_LEFT,-1.08,-0.01,-0.32
57,1689085443083,TILT_LEFT,-1.08,-0.01,-0.32
58,1689085443103,TILT_LEFT,-0.92,-0.02,-0.32
59,1689085443124,TILT_LEFT,-0.92,-0.02,-0.32
60,1689085443145,TILT_LEFT,-1.24,0.09,-0.02
61,1689085443165,TILT_LEFT,-0.8,-0.1,-0.26
62,1689085443185,TILT_LEFT,-0.8,-0.1,-0.26
63,1689085443205,TILT_LEFT,-1.14,0.06,0.14
64,1689085443225,TILT_LEFT,-1.08,0.09,0.21
65,1689085443245,TILT_LEFT,-1.08,0.09,0.21
66,1689085443266,TILT_LEFT,-0.84,0.07,0.28
67,1689085443287,TILT_LEFT,-0.84,0.07,0.28
68,1689085443307,TILT_LEFT,-1.05,0.04,0.21
69,1689085443327,TILT_LEFT,-1.05,0.04,0.21
70,1689085443347,TILT_LEFT,-0.89,-0.02,0.51
71,1689085443367,TILT_LEFT,-0.84,0.01,0.76
72,1689085443387,TILT_LEFT,-0.84,0.01,0.76
73,1689085443407,TILT_LEFT,-0.79,0.06,0.63
74,1689085443428,TILT_LEFT,-0.73,0.11,0.62
75,1689085443448,TILT_LEFT,-0.42,-0.1,0.71
76,1689085443468,TILT_LEFT,-0.42,-0.1,0.71
77,1689085443488,TILT_LEFT,-0.35,-0.01,1.04
78,1689085443508,TILT_LEFT,-0.35,-0.01,1.04
79,1689085443528,TILT_LEFT,-0.39,0.06,0.79
