id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689161832441,THROW,0.3781928,0.47600338,0.81773067
1,1689161832472,THROW,0.35313037,0.43953782,0.78766793
2,1689161832503,THROW,0.39685243,0.46612477,0.863404
3,1689161832535,THROW,0.66705114,0.6669292,0.80919355
4,1689161832566,THROW,0.6961991,0.7458972,0.8135231
5,1689161832597,THROW,0.9896309,0.9406037,1.0089004
6,1689161832628,THROW,0.9896309,0.9406037,1.0089004
7,1689161832660,THROW,1.2307425,1.0778677,1.390081
8,1689161832691,THROW,1.2307425,1.0778677,1.390081
9,1689161832722,THROW,0.9338349,0.9218831,0.9693858
10,1689161832753,THROW,0.9338349,0.9218831,0.9693858
11,1689161832785,THROW,0.7272375,0.77126455,0.831085
12,1689161832816,THROW,0.42709813,0.5878392,0.562045
13,1689161832847,THROW,0.39294976,0.61363333,0.27074748
14,1689161832878,THROW,0.11451888,0.37892455,0.32788497
15,1689161832910,THROW,0.04664906,0.43874508,0.092932254
16,1689161832941,THROW,0.12604393,0.4114874,0.12012896
17,1689161832972,THROW,0.26788148,0.26208845,0.1750712
18,1689161833003,THROW,-0.13372731,-0.013293459,0.1967188
19,1689161833035,THROW,-0.32623854,-0.2013532,0.131715
20,1689161833066,THROW,-0.28471172,-0.35380113,0.10329871
21,1689161833097,THROW,-0.4489896,-0.63650054,0.1829375
22,1689161833128,THROW,-0.6356468,-0.895662,0.35880142
23,1689161833160,THROW,-0.872307,-1.2375722,0.5723505
24,1689161833191,THROW,-1.3048322,-1.7547365,0.6544894
25,1689161833222,THROW,-1.6789393,-2.1700656,0.74254334
26,1689161833253,THROW,-1.4855745,-2.3136716,0.76821554
27,1689161833285,THROW,-1.2169613,-2.77815,0.7361405
28,1689161833316,THROW,-1.8510835,-3.4328222,1.6280828
29,1689161833347,THROW,-2.3661745,-4.1138983,2.0336552
30,1689161833378,THROW,-0.44563577,-4.9699244,1.5108808
31,1689161833410,THROW,3.8013191,-5.2167068,0.52399397
32,1689161833441,THROW,6.2860985,-2.2000675,0.04189269
33,1689161833472,THROW,3.5448408,-4.057554,-1.0358531
34,1689161833503,THROW,5.193413,-0.5991813,0.06335735
35,1689161833535,THROW,5.193413,-0.5991813,0.06335735
36,1689161833566,THROW,0.40874338,-0.34306878,0.26653996
37,1689161833597,THROW,0.40874338,-0.34306878,0.26653996
38,1689161833628,THROW,1.3209307,0.7340062,-1.2994051
39,1689161833660,THROW,1.3209307,0.7340062,-1.2994051
40,1689161833691,THROW,1.4336811,0.7271766,0.011586042
41,1689161833722,THROW,1.2840992,0.50216347,0.23696505
42,1689161833753,THROW,1.0601228,0.55228835,-0.014330104
43,1689161833785,THROW,1.0647572,0.51472515,-0.09555435
44,1689161833816,THROW,1.0839046,0.38392484,-0.022928167
45,1689161833847,THROW,0.5683259,0.35715497,0.03225798
46,1689161833878,THROW,0.69174767,0.28038222,0.11695804
47,1689161833910,THROW,0.9820695,0.5146032,0.04006331
48,1689161833941,THROW,0.7272375,0.46551496,0.15635058
49,1689161833972,THROW,0.6563188,0.31495738,0.42221975
50,1689161834003,THROW,0.8938326,0.67723465,0.10689648
51,1689161834035,THROW,0.75736123,0.5495443,-0.013659334
52,1689161834066,THROW,0.58796114,0.43161055,0.23312336
53,1689161834097,THROW,0.5635695,0.62418276,0.47606438
54,1689161834128,THROW,0.15391143,0.5638134,0.3126402
55,1689161834160,THROW,0.11933623,0.804986,0.254649
56,1689161834191,THROW,0.23483077,1.0143275,0.13128816
57,1689161834222,THROW,-0.15958248,1.0412192,0.22287886
58,1689161834253,THROW,0.16750978,1.3419076,0.28593132
59,1689161834285,THROW,-0.008598062,1.1054304,0.19842622
60,1689161834316,THROW,0.018476687,1.1950088,0.43850118
61,1689161834347,THROW,0.28519958,1.1516526,0.6624167
62,1689161834378,THROW,0.16500962,0.94225013,0.5383241
63,1689161834410,THROW,-0.01597654,0.8551108,0.41935372
64,1689161834441,THROW,-0.039209604,0.84242725,0.39935255
65,1689161834472,THROW,0.11140894,0.7880338,0.7253472
66,1689161834503,THROW,0.11140894,0.7880338,0.7253472
67,1689161834535,THROW,0.2321477,0.7624225,0.7725451
68,1689161834566,THROW,0.25721014,0.7268107,0.92968833
69,1689161834597,THROW,0.082077965,0.65278196,0.9235295
70,1689161834628,THROW,0.10354263,0.61899954,0.81675494
71,1689161834660,THROW,0.083602436,0.570826,0.87681943
72,1689161834691,THROW,0.069028415,0.5170424,0.87828296
73,1689161834722,THROW,0.099457026,0.5455806,0.8498667
74,1689161834753,THROW,0.15378946,0.6540016,0.7031508
75,1689161834785,THROW,0.15787506,0.6307075,0.7996198
76,1689161834816,THROW,0.15769213,0.56893563,0.8360854
77,1689161834847,THROW,0.14586218,0.59405905,0.726018
