id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689161584927,NEUTRAL,-0.02,-0.07,0.97
1,1689161584955,NEUTRAL,-0.02,-0.07,0.97
2,1689161584980,NEUTRAL,0.0,-0.08,0.95
3,1689161585000,NEUTRAL,0.01,-0.08,0.94
4,1689161585024,NEUTRAL,0.01,-0.08,0.94
5,1689161585050,NEUTRAL,-0.04,-0.03,0.8
6,1689161585078,NEUTRAL,-0.04,-0.06,0.97
7,1689161585108,NEUTRAL,-0.04,-0.06,0.97
8,1689161585138,NEUTRAL,-0.03,-0.05,0.97
9,1689161585164,NEUTRAL,-0.03,-0.05,0.97
10,1689161585192,NEUTRAL,-0.04,-0.06,0.95
11,1689161585222,NEUTRAL,-0.05,-0.06,0.94
12,1689161585250,NEUTRAL,-0.05,-0.06,0.94
13,1689161585280,NEUTRAL,-0.04,-0.06,0.96
14,1689161585308,NEUTRAL,-0.04,-0.06,0.94
15,1689161585337,NEUTRAL,-0.04,-0.06,0.94
16,1689161585367,NEUTRAL,-0.03,-0.05,0.95
17,1689161585395,NEUTRAL,-0.04,-0.05,0.96
18,1689161585423,NEUTRAL,-0.04,-0.05,0.96
19,1689161585448,NEUTRAL,-0.05,-0.06,0.95
20,1689161585477,NEUTRAL,-0.05,-0.06,0.95
21,1689161585506,NEUTRAL,-0.05,-0.06,0.95
22,1689161585528,NEUTRAL,-0.05,-0.06,0.95
23,1689161585552,NEUTRAL,-0.05,-0.06,0.95
24,1689161585576,NEUTRAL,-0.03,-0.05,0.95
25,1689161585598,NEUTRAL,-0.04,-0.05,0.95
26,1689161585622,NEUTRAL,-0.04,-0.06,0.95
27,1689161585651,NEUTRAL,-0.03,-0.06,0.96
28,1689161585675,NEUTRAL,-0.03,-0.06,0.96
29,1689161585704,NEUTRAL,-0.04,-0.06,0.95
30,1689161585733,NEUTRAL,-0.04,-0.06,0.95
31,1689161585755,NEUTRAL,-0.04,-0.06,0.96
32,1689161585785,NEUTRAL,-0.04,-0.06,0.95
33,1689161585815,NEUTRAL,-0.05,-0.05,0.96
34,1689161585843,NEUTRAL,-0.05,-0.05,0.96
35,1689161585866,NEUTRAL,-0.03,-0.05,0.95
36,1689161585889,NEUTRAL,-0.04,-0.06,0.95
37,1689161585918,NEUTRAL,-0.04,-0.06,0.95
38,1689161585948,NEUTRAL,-0.04,-0.06,0.95
39,1689161585968,NEUTRAL,-0.04,-0.06,0.95
40,1689161585998,NEUTRAL,-0.03,-0.06,0.95
41,1689161586025,NEUTRAL,-0.04,-0.06,0.96
42,1689161586048,NEUTRAL,-0.04,-0.06,0.96
43,1689161586070,NEUTRAL,-0.04,-0.07,0.94
44,1689161586098,NEUTRAL,-0.05,-0.05,0.95
45,1689161586126,NEUTRAL,-0.05,-0.05,0.95
46,1689161586151,NEUTRAL,-0.04,-0.06,0.95
47,1689161586171,NEUTRAL,-0.04,-0.06,0.95
48,1689161586197,NEUTRAL,-0.04,-0.06,0.95
49,1689161586226,NEUTRAL,-0.04,-0.05,0.93
50,1689161586255,NEUTRAL,-0.03,-0.06,0.96
51,1689161586278,NEUTRAL,-0.03,-0.06,0.96
52,1689161586307,NEUTRAL,-0.04,-0.06,0.95
53,1689161586336,NEUTRAL,-0.04,-0.06,0.96
54,1689161586365,NEUTRAL,-0.04,-0.06,0.96
55,1689161586395,NEUTRAL,-0.04,-0.06,0.95
56,1689161586422,NEUTRAL,-0.04,-0.05,0.96
57,1689161586451,NEUTRAL,-0.04,-0.05,0.95
58,1689161586472,NEUTRAL,-0.04,-0.05,0.95
59,1689161586498,NEUTRAL,-0.04,-0.06,0.95
60,1689161586527,NEUTRAL,-0.04,-0.07,0.95
61,1689161586551,NEUTRAL,-0.04,-0.07,0.95
62,1689161586573,NEUTRAL,-0.04,-0.07,0.96
63,1689161586600,NEUTRAL,-0.04,-0.06,0.95
64,1689161586630,NEUTRAL,-0.05,-0.05,0.95
65,1689161586657,NEUTRAL,-0.03,-0.07,0.95
66,1689161586679,NEUTRAL,-0.03,-0.07,0.95
67,1689161586702,NEUTRAL,-0.04,-0.06,0.95
68,1689161586731,NEUTRAL,-0.03,-0.06,0.95
69,1689161586760,NEUTRAL,-0.05,-0.06,0.95
70,1689161586789,NEUTRAL,-0.05,-0.05,0.95
71,1689161586818,NEUTRAL,-0.05,-0.05,0.95
72,1689161586848,NEUTRAL,-0.04,-0.06,0.96
73,1689161586870,NEUTRAL,-0.04,-0.06,0.96
74,1689161586898,NEUTRAL,-0.04,-0.06,0.96
75,1689161586922,NEUTRAL,-0.04,-0.06,0.95
76,1689161586952,NEUTRAL,-0.04,-0.06,0.95
77,1689161586981,NEUTRAL,-0.04,-0.06,0.96
78,1689161587010,NEUTRAL,-0.04,-0.06,0.96
79,1689161587030,NEUTRAL,-0.04,-0.06,0.95
80,1689161587058,NEUTRAL,-0.04,-0.06,0.95
81,1689161587079,NEUTRAL,-0.04,-0.06,0.95
82,1689161587103,NEUTRAL,-0.04,-0.06,0.96
83,1689161587123,NEUTRAL,-0.04,-0.06,0.96
84,1689161587148,NEUTRAL,-0.03,-0.07,0.95
85,1689161587178,NEUTRAL,-0.04,-0.06,0.94
86,1689161587200,NEUTRAL,-0.05,-0.06,0.94
87,1689161587229,NEUTRAL,-0.03,-0.06,0.96
88,1689161587256,NEUTRAL,-0.03,-0.06,0.96
89,1689161587279,NEUTRAL,-0.03,-0.06,0.94
90,1689161587300,NEUTRAL,-0.03,-0.06,0.94
91,1689161587323,NEUTRAL,-0.03,-0.07,0.95
92,1689161587344,NEUTRAL,-0.03,-0.07,0.96
93,1689161587370,NEUTRAL,-0.03,-0.07,0.96
94,1689161587398,NEUTRAL,-0.03,-0.06,0.96
95,1689161587427,NEUTRAL,-0.03,-0.05,0.95
96,1689161587457,NEUTRAL,-0.02,-0.06,0.95
97,1689161587478,NEUTRAL,-0.02,-0.06,0.95
98,1689161587505,NEUTRAL,-0.02,-0.05,0.95
99,1689161587532,NEUTRAL,-0.03,-0.05,0.96
100,1689161587561,NEUTRAL,-0.03,-0.05,0.96
101,1689161587586,NEUTRAL,-0.04,-0.06,0.95
102,1689161587613,NEUTRAL,-0.02,-0.06,0.95
