id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689160974483,TILT_RIGHT,-0.036343586,0.2666619,1.1355541
1,1689160974514,TILT_RIGHT,-0.030306645,0.2526367,0.89352775
2,1689160974546,TILT_RIGHT,-0.008841979,0.28898028,0.7739476
3,1689160974577,TILT_RIGHT,-0.045612417,0.25092927,1.0823191
4,1689160974608,TILT_RIGHT,-0.021708583,0.26550332,0.96816623
5,1689160974639,TILT_RIGHT,-0.01683025,0.26385686,0.9129801
6,1689160974671,TILT_RIGHT,-0.027440626,0.2587346,0.9588974
7,1689160974702,TILT_RIGHT,-0.039392542,0.2573321,0.9840208
8,1689160974733,TILT_RIGHT,-0.024635585,0.2520269,0.9754228
9,1689160974764,TILT_RIGHT,-0.03000175,0.26891813,0.96761745
10,1689160974796,TILT_RIGHT,-0.044209898,0.2686742,1.033353
11,1689160974827,TILT_RIGHT,-0.05408852,0.25971028,1.0996983
12,1689160974858,TILT_RIGHT,-0.08787098,0.24056281,1.1722026
13,1689160974889,TILT_RIGHT,-0.22976951,0.21714681,0.98646
14,1689160974921,TILT_RIGHT,-0.24495333,0.21275632,0.9917042
15,1689160974952,TILT_RIGHT,-0.35233763,0.17598589,0.82071865
16,1689160974983,TILT_RIGHT,-0.3612406,0.1709246,0.78144807
17,1689160975014,TILT_RIGHT,-0.58570486,0.17555903,0.7637031
18,1689160975046,TILT_RIGHT,-0.5930834,0.17562,0.76943517
19,1689160975077,TILT_RIGHT,-0.743397,0.14708175,0.6480866
20,1689160975108,TILT_RIGHT,-0.7826676,0.122202255,0.6222314
21,1689160975139,TILT_RIGHT,-0.8745022,0.09683492,0.5186278
22,1689160975171,TILT_RIGHT,-0.86785555,0.07884607,0.48868704
23,1689160975202,TILT_RIGHT,-0.863404,0.10903075,0.30221277
24,1689160975233,TILT_RIGHT,-0.8620625,0.13092227,0.08573671
25,1689160975264,TILT_RIGHT,-0.8846858,0.13360536,0.052686002
26,1689160975296,TILT_RIGHT,-0.9598731,0.08939546,-0.055613004
27,1689160975327,TILT_RIGHT,-0.9226148,0.09573729,-0.19007207
28,1689160975358,TILT_RIGHT,-0.90175986,0.13939838,-0.29026082
29,1689160975389,TILT_RIGHT,-0.9634099,0.13323948,-0.33422682
30,1689160975421,TILT_RIGHT,-0.9577388,0.17159538,-0.43014705
31,1689160975452,TILT_RIGHT,-0.98902106,0.11829959,-0.41856104
32,1689160975483,TILT_RIGHT,-0.9757277,0.11201873,-0.4291104
33,1689160975514,TILT_RIGHT,-0.980606,0.11177482,-0.37398523
34,1689160975546,TILT_RIGHT,-1.0074978,0.07518731,-0.3033104
35,1689160975577,TILT_RIGHT,-0.95676315,0.12153149,-0.25227082
36,1689160975608,TILT_RIGHT,-0.9724348,0.1437279,-0.024391668
37,1689160975639,TILT_RIGHT,-0.9538971,0.1340932,-0.1331785
38,1689160975671,TILT_RIGHT,-0.95493376,0.12055582,-0.015488708
39,1689160975702,TILT_RIGHT,-0.9076749,0.12677568,0.16781467
40,1689160975733,TILT_RIGHT,-0.9256028,0.16122891,0.2004995
41,1689160975764,TILT_RIGHT,-0.9095652,0.11586042,0.21964696
42,1689160975796,TILT_RIGHT,-0.8113888,0.18427904,0.43356186
43,1689160975827,TILT_RIGHT,-0.8113888,0.18427904,0.43356186
44,1689160975858,TILT_RIGHT,-0.8113888,0.18427904,0.43356186
45,1689160975889,TILT_RIGHT,-0.77955765,0.15500905,0.5955225
46,1689160975921,TILT_RIGHT,-0.77955765,0.15500905,0.5955225
47,1689160975952,TILT_RIGHT,-0.62339,0.23544057,0.7574832
48,1689160975983,TILT_RIGHT,-0.62339,0.23544057,0.7574832
49,1689160976014,TILT_RIGHT,-0.5186888,0.17690057,0.80718124
50,1689160976046,TILT_RIGHT,-0.4220978,0.24562408,0.8598063
51,1689160976077,TILT_RIGHT,-0.37861964,0.21934207,0.9143826
52,1689160976108,TILT_RIGHT,-0.26330805,0.23196477,0.8472445
53,1689160976139,TILT_RIGHT,-0.19226731,0.25647837,0.875173
54,1689160976171,TILT_RIGHT,-0.1589727,0.24873403,0.97902054
55,1689160976202,TILT_RIGHT,-0.06104015,0.25568563,0.94907975
56,1689160976233,TILT_RIGHT,0.023111105,0.24733151,0.98828936
57,1689160976264,TILT_RIGHT,0.04189269,0.2786748,1.0677452
58,1689160976296,TILT_RIGHT,0.029513916,0.24781933,0.97719115
59,1689160976327,TILT_RIGHT,0.09128582,0.28483367,0.9973143
60,1689160976358,TILT_RIGHT,0.077077664,0.30416408,1.001522
61,1689160976389,TILT_RIGHT,0.06280854,0.2918463,0.9627391
62,1689160976421,TILT_RIGHT,0.06610142,0.3117255,0.9719469
63,1689160976452,TILT_RIGHT,0.07719963,0.27269882,0.9934116
64,1689160976483,TILT_RIGHT,0.020062147,0.26428372,0.9931067
65,1689160976514,TILT_RIGHT,0.028965104,0.27660152,1.0367068
66,1689160976546,TILT_RIGHT,0.042441502,0.28763872,0.88950306
