id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689162161811,THROW,-0.14,0.42,1.48
1,1689162161835,THROW,-0.12,0.34,1.23
2,1689162161858,THROW,-0.12,0.34,1.23
3,1689162161882,THROW,-0.23,0.25,1.35
4,1689162161902,THROW,-0.23,0.25,1.35
5,1689162161923,THROW,-0.38,0.28,1.5
6,1689162161946,THROW,-0.38,0.25,1.54
7,1689162161969,THROW,-0.38,0.25,1.54
8,1689162161992,THROW,-0.28,0.36,1.54
9,1689162162016,THROW,-0.42,0.35,1.65
10,1689162162040,THROW,-0.42,0.35,1.65
11,1689162162061,THROW,-0.31,0.38,1.72
12,1689162162085,THROW,-0.31,0.38,1.72
13,1689162162109,THROW,-0.31,0.36,1.68
14,1689162162133,THROW,0.2,0.59,1.41
15,1689162162158,THROW,0.2,0.59,1.41
16,1689162162179,THROW,0.53,0.66,1.37
17,1689162162201,THROW,0.53,0.66,1.37
18,1689162162221,THROW,0.61,0.55,1.17
19,1689162162242,THROW,0.66,0.47,0.76
20,1689162162265,THROW,0.66,0.47,0.76
21,1689162162289,THROW,0.62,0.41,0.43
22,1689162162312,THROW,0.62,0.41,0.43
23,1689162162335,THROW,0.54,0.42,0.05
24,1689162162359,THROW,0.41,0.56,-0.03
25,1689162162384,THROW,0.41,0.56,-0.03
26,1689162162408,THROW,0.66,0.62,-0.34
27,1689162162433,THROW,0.62,0.73,-0.46
28,1689162162456,THROW,0.62,0.73,-0.46
29,1689162162480,THROW,0.41,0.79,-0.53
30,1689162162502,THROW,0.41,0.79,-0.53
31,1689162162526,THROW,0.32,0.98,-0.87
32,1689162162548,THROW,0.27,1.38,-1.18
33,1689162162568,THROW,0.27,1.38,-1.18
34,1689162162590,THROW,0.71,1.95,-1.45
35,1689162162613,THROW,0.71,1.95,-1.45
36,1689162162634,THROW,1.49,2.27,-1.68
37,1689162162654,THROW,1.49,2.27,-1.68
38,1689162162677,THROW,1.05,2.59,-1.21
39,1689162162701,THROW,0.52,2.79,-1.01
40,1689162162726,THROW,0.52,2.79,-1.01
41,1689162162751,THROW,0.85,3.43,-0.86
42,1689162162774,THROW,1.0,4.73,0.09
43,1689162162797,THROW,1.0,4.73,0.09
44,1689162162820,THROW,-0.41,7.3,1.63
45,1689162162844,THROW,-0.41,7.3,1.63
46,1689162162866,THROW,-0.43,6.54,0.97
47,1689162162889,THROW,-5.05,7.8,0.43
48,1689162162910,THROW,-5.05,7.8,0.43
49,1689162162933,THROW,-4.04,0.74,5.18
50,1689162162956,THROW,-4.04,0.74,5.18
51,1689162162979,THROW,-0.4,1.24,0.38
52,1689162163003,THROW,-2.83,0.82,1.93
53,1689162163026,THROW,-2.83,0.82,1.93
54,1689162163049,THROW,-2.63,0.34,1.0
55,1689162163072,THROW,-2.63,0.34,1.0
56,1689162163095,THROW,-1.33,0.47,0.59
57,1689162163120,THROW,-1.6,0.11,1.27
58,1689162163145,THROW,-1.6,0.11,1.27
59,1689162163170,THROW,-1.3,0.24,0.85
60,1689162163195,THROW,-1.05,0.15,0.55
61,1689162163217,THROW,-1.05,0.15,0.55
62,1689162163240,THROW,-0.83,0.11,0.67
63,1689162163263,THROW,-0.83,0.11,0.67
64,1689162163287,THROW,-0.62,0.11,0.52
65,1689162163310,THROW,-0.72,0.21,0.52
66,1689162163330,THROW,-0.72,0.21,0.52
67,1689162163351,THROW,-0.58,0.1,0.59
68,1689162163371,THROW,-0.58,0.1,0.59
