id,time_stamp,gesture,accelerometer_x,accelerometer_y,accelerometer_z
0,1689162034083,THROW,-0.24,-0.07,0.92
1,1689162034107,THROW,-0.23,-0.01,1.1
2,1689162034129,THROW,-0.23,-0.01,1.1
3,1689162034154,THROW,-0.21,0.02,1.13
4,1689162034175,THROW,-0.21,0.02,1.13
5,1689162034199,THROW,-0.25,0.06,1.26
6,1689162034222,THROW,-0.38,0.08,1.46
7,1689162034245,THROW,-0.38,0.08,1.46
8,1689162034268,THROW,-0.38,0.08,1.46
9,1689162034289,THROW,-0.62,0.09,1.8
10,1689162034309,THROW,-0.68,0.34,1.91
11,1689162034334,THROW,-0.68,0.34,1.91
12,1689162034358,THROW,-0.68,0.35,2.0
13,1689162034382,THROW,-0.68,0.47,1.97
14,1689162034406,THROW,-0.41,0.36,1.76
15,1689162034431,THROW,-0.41,0.36,1.76
16,1689162034451,THROW,-0.41,0.36,1.76
17,1689162034474,THROW,0.26,0.21,1.42
18,1689162034495,THROW,0.26,0.21,1.42
19,1689162034518,THROW,0.26,0.21,1.42
20,1689162034542,THROW,0.39,0.18,1.27
21,1689162034566,THROW,0.36,0.14,1.05
22,1689162034589,THROW,0.32,0.15,0.7
23,1689162034610,THROW,0.32,0.15,0.7
24,1689162034631,THROW,0.32,0.15,0.7
25,1689162034656,THROW,0.23,0.31,0.28
26,1689162034679,THROW,0.16,0.64,0.09
27,1689162034704,THROW,0.16,0.64,0.09
28,1689162034725,THROW,0.29,0.89,-0.62
29,1689162034749,THROW,0.3,0.99,-0.92
30,1689162034774,THROW,0.3,0.99,-0.92
31,1689162034796,THROW,0.3,0.99,-0.92
32,1689162034820,THROW,0.68,1.87,-0.73
33,1689162034843,THROW,0.68,1.87,-0.73
34,1689162034864,THROW,1.16,2.35,-1.12
35,1689162034889,THROW,1.74,3.24,-1.37
36,1689162034912,THROW,1.74,3.24,-1.37
37,1689162034936,THROW,1.74,3.24,-1.37
38,1689162034959,THROW,1.3,3.9,-1.3
39,1689162034983,THROW,1.45,5.24,-0.57
40,1689162035007,THROW,1.45,5.24,-0.57
41,1689162035030,THROW,2.23,7.25,-0.67
42,1689162035052,THROW,2.23,7.25,-0.67
43,1689162035075,THROW,-0.91,8.0,-0.91
44,1689162035099,THROW,-0.91,8.0,-0.91
45,1689162035119,THROW,-8.0,5.02,7.9
46,1689162035142,THROW,2.51,1.61,1.65
47,1689162035166,THROW,2.51,1.61,1.65
48,1689162035191,THROW,-3.59,0.92,1.68
49,1689162035216,THROW,-3.59,0.92,1.68
50,1689162035239,THROW,-1.91,0.11,-0.25
51,1689162035261,THROW,-1.74,0.33,0.83
52,1689162035285,THROW,-1.74,0.33,0.83
53,1689162035308,THROW,-1.74,0.33,0.83
54,1689162035333,THROW,-1.97,0.18,1.31
55,1689162035357,THROW,-1.52,0.07,1.04
56,1689162035378,THROW,-1.52,0.07,1.04
57,1689162035402,THROW,-1.55,0.13,0.87
58,1689162035424,THROW,-0.98,0.05,0.6
59,1689162035447,THROW,-0.98,0.05,0.6
60,1689162035470,THROW,-0.68,0.15,0.66
61,1689162035493,THROW,-0.58,0.12,0.56
62,1689162035516,THROW,-0.58,0.12,0.56
63,1689162035540,THROW,-0.58,0.12,0.56
64,1689162035565,THROW,-0.51,0.07,0.56
65,1689162035586,THROW,-0.51,0.07,0.56
66,1689162035610,THROW,-0.62,0.01,0.62
67,1689162035633,THROW,-0.62,0.01,0.62
68,1689162035657,THROW,-0.62,0.01,0.62
69,1689162035679,THROW,-0.62,0.01,0.62
70,1689162035702,THROW,-0.62,0.01,0.62
71,1689162035725,THROW,-0.62,0.01,0.62
72,1689162035749,THROW,-0.62,0.01,0.62
73,1689162035772,THROW,-0.62,0.01,0.62
